sampleID	tMAD_vs_control	ref_genome	settings
LP0029_05_L004	0.00224320361141181	0memhg19	TrueDI26830XA
LP0029_06_L003	0.00194919753817838	0memhg19	TrueDI26830XA
LP0030_03_L004	0.00434128868919936	0memhg19	TrueDI26830XA
LP0030_05_L004	0.00334662681440689	0memhg19	TrueDI26830XA
LP0025_05_L003	0.00264825454361372	0memhg19	TrueDI26830XA
LP0025_06_L003	0.00294237479520078	0memhg19	TrueDI26830XA
LP0025_10_L003	0.0271933924004295	0memhg19	TrueDI26830XA
LP0025_11_L003	0.00433946123811358	0memhg19	TrueDI26830XA
LP0025_12_L003	0.00783691744654706	0memhg19	TrueDI26830XA
LP0025_15_L003	0.0413634375724633	0memhg19	TrueDI26830XA
LP0025_17_L003	0.0124539337448038	0memhg19	TrueDI26830XA
LP0025_21_L004	0.0937607171442293	0memhg19	TrueDI26830XA
LP0025_24_L003	0.004336268938381	0memhg19	TrueDI26830XA
LP0026_05_L003	0.0173549017595303	0memhg19	TrueDI26830XA
LP0026_07_L003	0.0050368066865412	0memhg19	TrueDI26830XA
LP0026_08_L003	0.231208083967157	0memhg19	TrueDI26830XA
LP0026_22_L003	0.00602024541917191	0memhg19	TrueDI26830XA
LP0026_26_L004	0.0562164566708832	0memhg19	TrueDI26830XA
LP0026_38_L004	0.0595310934950349	0memhg19	TrueDI26830XA
LP0026_42_L004	0.122386082338979	0memhg19	TrueDI26830XA
LP0027_26_L003	0.0463357978193125	0memhg19	TrueDI26830XA
LP0027_35_L003	0.0326080394394646	0memhg19	TrueDI26830XA
LP0027_39_L003	0.0336042268156778	0memhg19	TrueDI26830XA
LP0028_01_L004	0.066408125	0memhg19	TrueDI26830XA
LP0020_01	0.00433718027970193	0memhg19decoy	False40
LP0020_02	0.00981528308446851	0memhg19decoy	False40
LP0020_03	0.00545019708680003	0memhg19decoy	False40
LP0020_04	0.0151224134639326	0memhg19decoy	False40
LP0020_05	0.00545935828550323	0memhg19decoy	False40
LP0020_06	0.00896208791993002	0memhg19decoy	False40
LP0020_07	0.00463312500000001	0memhg19decoy	False40
LP0020_08	0.00922521811258337	0memhg19decoy	False40
LP0025_01_L004	0.00334742580205394	0memhg19decoy	False40
LP0025_02_L004	0.00911873357085802	0memhg19decoy	False40
LP0025_03_L003	0.00334423141670301	0memhg19decoy	False40
LP0025_04_L004	0.00334742580205394	0memhg19decoy	False40
LP0025_07_L004	0.00363914987344652	0memhg19decoy	False40
LP0025_08_L004	0.00294168983693629	0memhg19decoy	False40
LP0029_02_L004	0.00821929254021306	0memhg19decoy	False40
LP0029_04_L003	0.0043371802797019	0memhg19decoy	False40
LP0029_05_L004	0.00334822505078681	0memhg19decoy	False40
LP0029_06_L003	0.00349557140656372	0memhg19decoy	False40
LP0030_03_L004	0.00335142465913676	0memhg19decoy	False40
LP0030_05_L004	0.00363914987344655	0memhg19decoy	False40
LP0025_05_L003	0.00334902456073255	0memhg19decoy	False40
LP0025_06_L003	0.00364188881267324	0memhg19decoy	False40
LP0025_10_L003	0.0296337123215956	0memhg19decoy	False40
LP0025_11_L003	0.00772187500000001	0memhg19decoy	False40
LP0025_12_L003	0.00644257711308097	0memhg19decoy	False40
LP0025_15_L003	0.0470526127891016	0memhg19decoy	False40
LP0025_17_L003	0.0111895088213177	0memhg19decoy	False40
LP0025_21_L004	0.0913361969334676	0memhg19decoy	False40
LP0025_24_L003	0.00463312499999999	0memhg19decoy	False40
LP0026_05_L003	0.00922898108175585	0memhg19decoy	False40
LP0026_07_L003	0.00334183836417044	0memhg19decoy	False40
LP0026_08_L003	0.227717362161682	0memhg19decoy	False40
LP0026_22_L003	0.00885481819799014	0memhg19decoy	False40
LP0026_26_L004	0.0470522437540392	0memhg19decoy	False40
LP0026_38_L004	0.0613409721924703	0memhg19decoy	False40
LP0026_42_L004	0.115828125	0memhg19decoy	False40
LP0027_26_L003	0.0582926550037568	0memhg19decoy	False40
LP0027_35_L003	0.046396027484254	0memhg19decoy	False40
LP0027_39_L003	0.0325157678537935	0memhg19decoy	False40
LP0028_01_L004	0.072585625	0memhg19decoy	False40
LP0020_01	0.00294168983693626	0memhg19decoy	FalseDI26830XA
LP0020_02	0.00923274773981519	0memhg19decoy	FalseDI26830XA
LP0020_03	0.00434128868919936	0memhg19decoy	FalseDI26830XA
LP0020_04	0.016988125	0memhg19decoy	FalseDI26830XA
LP0020_05	0.0103182781768952	0memhg19decoy	FalseDI26830XA
LP0020_06	0.00657101782044248	0memhg19decoy	FalseDI26830XA
LP0020_07	0.00405677713929952	0memhg19decoy	FalseDI26830XA
LP0020_08	0.00852411114659463	0memhg19decoy	FalseDI26830XA
LP0025_01_L004	0.00364051844834809	0memhg19decoy	FalseDI26830XA
LP0025_02_L004	0.0111835886285923	0memhg19decoy	FalseDI26830XA
LP0025_03_L003	0.00363812461447456	0memhg19decoy	FalseDI26830XA
LP0025_04_L004	0.00433854840779427	0memhg19decoy	FalseDI26830XA
LP0025_07_L004	0.00294009420821915	0memhg19decoy	FalseDI26830XA
LP0025_08_L004	0.00294214640117727	0memhg19decoy	FalseDI26830XA
LP0029_02_L004	0.00672926844834808	0memhg19decoy	FalseDI26830XA
LP0029_04_L003	0.00363675916264647	0memhg19decoy	FalseDI26830XA
LP0029_05_L004	0.00264483310554045	0memhg19decoy	FalseDI26830XA
LP0029_06_L003	0.00404671135085164	0memhg19decoy	FalseDI26830XA
LP0030_03_L004	0.00294146166664522	0memhg19decoy	FalseDI26830XA
LP0030_05_L004	0.00154437499999998	0memhg19decoy	FalseDI26830XA
LP0025_05_L003	0.00363983393743837	0memhg19decoy	FalseDI26830XA
LP0025_06_L003	0.003641546053641	0memhg19decoy	FalseDI26830XA
LP0025_10_L003	0.0303157265957438	0memhg19decoy	FalseDI26830XA
LP0025_11_L003	0.00474816744654706	0memhg19decoy	FalseDI26830XA
LP0025_12_L003	0.00743049592540828	0memhg19decoy	FalseDI26830XA
LP0025_15_L003	0.0434615323090704	0memhg19decoy	FalseDI26830XA
LP0025_17_L003	0.0140092794170603	0memhg19decoy	FalseDI26830XA
LP0025_21_L004	0.0909665821499134	0memhg19decoy	FalseDI26830XA
LP0025_24_L003	0.00363914987344652	0memhg19decoy	FalseDI26830XA
LP0026_05_L003	0.00952173141670301	0memhg19decoy	FalseDI26830XA
LP0026_07_L003	0.00403759197727679	0memhg19decoy	FalseDI26830XA
LP0026_08_L003	0.227986567089208	0memhg19decoy	FalseDI26830XA
LP0026_22_L003	0.00501189511791039	0memhg19decoy	FalseDI26830XA
LP0026_26_L004	0.047802195561779	0memhg19decoy	FalseDI26830XA
LP0026_38_L004	0.0535961793832965	0memhg19decoy	FalseDI26830XA
LP0026_42_L004	0.125787766578671	0memhg19decoy	FalseDI26830XA
LP0027_26_L003	0.0570824211633511	0memhg19decoy	FalseDI26830XA
LP0027_35_L003	0.0346548530878737	0memhg19decoy	FalseDI26830XA
LP0027_39_L003	0.029436107614306	0memhg19decoy	FalseDI26830XA
LP0028_01_L004	0.069496875	0memhg19decoy	FalseDI26830XA
LP0020_01	0.00752262625168646	0memhg19decoy	True40
LP0020_02	0.00853209190039174	0memhg19decoy	True40
LP0020_03	0.00754782679728741	0memhg19decoy	True40
LP0020_04	0.0134610719315626	0memhg19decoy	True40
LP0020_05	0.01035515794464	0memhg19decoy	True40
LP0020_06	0.010810625	0memhg19decoy	True40
LP0020_07	0.00475950072398405	0memhg19decoy	True40
LP0020_08	0.00772187500000001	0memhg19decoy	True40
LP0025_01_L004	0.00405036744890223	0memhg19decoy	True40
LP0025_02_L004	0.00812841021385054	0memhg19decoy	True40
LP0025_03_L003	0.00264756980897156	0memhg19decoy	True40
LP0025_04_L004	0.00224297536658039	0memhg19decoy	True40
LP0025_07_L004	0.00533149727079316	0memhg19decoy	True40
LP0025_08_L004	0.00264756980897159	0memhg19decoy	True40
LP0029_02_L004	0.00363983393743836	0memhg19decoy	True40
LP0029_04_L003	0.00403941347134128	0memhg19decoy	True40
LP0029_05_L004	0.00334582808771852	0memhg19decoy	True40
LP0029_06_L003	0.00364223168376402	0memhg19decoy	True40
LP0030_03_L004	0.00335142465913676	0memhg19decoy	True40
LP0030_05_L004	0.00224263327874694	0memhg19decoy	True40
LP0025_05_L003	0.00264483310554045	0memhg19decoy	True40
LP0025_06_L003	0.00364188881267324	0memhg19decoy	True40
LP0025_10_L003	0.029229794628045	0memhg19decoy	True40
LP0025_11_L003	0.00772187500000002	0memhg19decoy	True40
LP0025_12_L003	0.00603089640117728	0memhg19decoy	True40
LP0025_15_L003	0.0355631082034015	0memhg19decoy	True40
LP0025_17_L003	0.0106247002899751	0memhg19decoy	True40
LP0025_21_L004	0.125094375	0memhg19decoy	True40
LP0025_24_L003	0.00294054973016184	0memhg19decoy	True40
LP0026_05_L003	0.010921556351594	0memhg19decoy	True40
LP0026_07_L003	0.00433854840779427	0memhg19decoy	True40
LP0026_08_L003	0.227809269361529	0memhg19decoy	True40
LP0026_22_L003	0.00747264193527532	0memhg19decoy	True40
LP0026_26_L004	0.0475660146394285	0memhg19decoy	True40
LP0026_38_L004	0.0527235599022589	0memhg19decoy	True40
LP0026_42_L004	0.114126945344712	0memhg19decoy	True40
LP0027_26_L003	0.0598593952998726	0memhg19decoy	True40
LP0027_35_L003	0.0457166800861258	0memhg19decoy	True40
LP0027_39_L003	0.0280156229150935	0memhg19decoy	True40
LP0028_01_L004	0.069496875	0memhg19decoy	True40
LP0020_01	0.00613897634908931	0memhg19decoy	TrueDI26830XA
LP0020_02	0.0074259302797019	0memhg19decoy	TrueDI26830XA
LP0020_03	0.0064297912005481	0memhg19decoy	TrueDI26830XA
LP0020_04	0.0161071361008243	0memhg19decoy	TrueDI26830XA
LP0020_05	0.00992689760752956	0memhg19decoy	TrueDI26830XA
LP0020_06	0.0102232980728471	0memhg19decoy	TrueDI26830XA
LP0020_07	0.00463312500000002	0memhg19decoy	TrueDI26830XA
LP0020_08	0.0103124759424266	0memhg19decoy	TrueDI26830XA
LP0025_01_L004	0.00463312499999998	0memhg19decoy	TrueDI26830XA
LP0025_02_L004	0.0120991492727041	0memhg19decoy	TrueDI26830XA
LP0025_03_L003	0.00474097655388851	0memhg19decoy	TrueDI26830XA
LP0025_04_L004	0.00294100554954012	0memhg19decoy	TrueDI26830XA
LP0025_07_L004	0.00612645152152465	0memhg19decoy	TrueDI26830XA
LP0025_08_L004	0.0026489395019891	0memhg19decoy	TrueDI26830XA
LP0029_02_L004	0.00533218200543532	0memhg19decoy	TrueDI26830XA
LP0029_04_L003	0.00404306002811484	0memhg19decoy	TrueDI26830XA
LP0029_05_L004	0.00224286130006481	0memhg19decoy	TrueDI26830XA
LP0029_06_L003	0.00404762492731292	0memhg19decoy	TrueDI26830XA
LP0030_03_L004	0.00265099572060908	0memhg19decoy	TrueDI26830XA
LP0030_05_L004	0.00294077760265338	0memhg19decoy	TrueDI26830XA
LP0025_05_L003	0.00334183836417044	0memhg19decoy	TrueDI26830XA
LP0025_06_L003	0.00404945297619115	0memhg19decoy	TrueDI26830XA
LP0025_10_L003	0.0332151677303196	0memhg19decoy	TrueDI26830XA
LP0025_11_L003	0.00335062436477933	0memhg19decoy	TrueDI26830XA
LP0025_12_L003	0.00682857695090973	0memhg19decoy	TrueDI26830XA
LP0025_15_L003	0.0441596766329768	0memhg19decoy	TrueDI26830XA
LP0025_17_L003	0.0120388099022255	0memhg19decoy	TrueDI26830XA
LP0025_21_L004	0.0858226075735713	0memhg19decoy	TrueDI26830XA
LP0025_24_L003	0.00294100554954008	0memhg19decoy	TrueDI26830XA
LP0026_05_L003	0.0161863037330161	0memhg19decoy	TrueDI26830XA
LP0026_07_L003	0.00753743315632724	0memhg19decoy	TrueDI26830XA
LP0026_08_L003	0.230016008657108	0memhg19decoy	TrueDI26830XA
LP0026_22_L003	0.00607552381457824	0memhg19decoy	TrueDI26830XA
LP0026_26_L004	0.0582946103844487	0memhg19decoy	TrueDI26830XA
LP0026_38_L004	0.0516209590792644	0memhg19decoy	TrueDI26830XA
LP0026_42_L004	0.120304445344712	0memhg19decoy	TrueDI26830XA
LP0027_26_L003	0.056067104580378	0memhg19decoy	TrueDI26830XA
LP0027_35_L003	0.0284807652423546	0memhg19decoy	TrueDI26830XA
LP0027_39_L003	0.0291215580054702	0memhg19decoy	TrueDI26830XA
LP0028_01_L004	0.069496875	0memhg19decoy	TrueDI26830XA
LP0020_01	0.00433900474841292	0memhg38	False40
LP0020_02	0.00782767503081562	0memhg38	False40
LP0020_03	0.00474919606031406	0memhg38	False40
LP0020_04	0.016988125	0memhg38	False40
LP0020_05	0.0105133134907239	0memhg38	False40
LP0020_06	0.0127046730897531	0memhg38	False40
LP0020_07	0.00795711103922659	0memhg38	False40
LP0020_08	0.00790381462004807	0memhg38	False40
LP0025_01_L004	0.004336268938381	0memhg38	False40
LP0025_02_L004	0.00503623654009174	0memhg38	False40
LP0025_03_L003	0.00224286130006483	0memhg38	False40
LP0025_04_L004	0.00403850257573659	0memhg38	False40
LP0025_07_L004	0.00503168206134137	0memhg38	False40
LP0025_08_L004	0.00544448349817094	0memhg38	False40
LP0029_02_L004	0.00713363509315385	0memhg38	False40
LP0029_04_L003	0.00503452721712793	0memhg38	False40
LP0029_05_L004	0.00363880800890875	0memhg38	False40
LP0029_06_L003	0.0050350968054756	0memhg38	False40
LP0030_03_L004	0.00403850257573662	0memhg38	False40
LP0030_05_L004	0.00433535819163936	0memhg38	False40
LP0025_05_L003	0.00403486196330915	0memhg38	False40
LP0025_06_L003	0.00404853880237681	0memhg38	False40
LP0025_10_L003	0.0294754860529943	0memhg38	False40
LP0025_11_L003	0.00783486122737777	0memhg38	False40
LP0025_12_L003	0.00906786103235851	0memhg38	False40
LP0025_15_L003	0.0326160822461929	0memhg38	False40
LP0025_17_L003	0.0165734013431785	0memhg38	False40
LP0025_21_L004	0.128183125	0memhg38	False40
LP0025_24_L003	0.00923903371551969	0memhg38	False40
LP0026_05_L003	0.00992416090234882	0memhg38	False40
LP0026_07_L003	0.00612645152152464	0memhg38	False40
LP0026_08_L003	0.15161289353597	0memhg38	False40
LP0026_22_L003	0.0109215279502277	0memhg38	False40
LP0026_26_L004	0.0477975957371198	0memhg38	False40
LP0026_38_L004	0.0518781293496997	0memhg38	False40
LP0026_42_L004	0.118977877931294	0memhg38	False40
LP0027_26_L003	0.0524711097893259	0memhg38	False40
LP0027_35_L003	0.0500585183458419	0memhg38	False40
LP0027_39_L003	0.0449466712977205	0memhg38	False40
LP0028_01_L004	0.0420247856039977	0memhg38	False40
LP0020_01	0.00363914987344655	0memhg38	FalseDI26830XA
LP0020_02	0.00782664977140611	0memhg38	FalseDI26830XA
LP0020_03	0.00812669753817841	0memhg38	FalseDI26830XA
LP0020_04	0.0043358134907239	0memhg38	FalseDI26830XA
LP0020_05	0.00791607370504692	0memhg38	FalseDI26830XA
LP0020_06	0.0195961496987191	0memhg38	FalseDI26830XA
LP0020_07	0.00992552903153483	0memhg38	FalseDI26830XA
LP0020_08	0.0106923018084961	0memhg38	FalseDI26830XA
LP0025_01_L004	0.00473277848908282	0memhg38	FalseDI26830XA
LP0025_02_L004	0.00921770321924464	0memhg38	FalseDI26830XA
LP0025_03_L003	0.00294100554954009	0memhg38	FalseDI26830XA
LP0025_04_L004	0.00363949184960492	0memhg38	FalseDI26830XA
LP0025_07_L004	0.00503054529744348	0memhg38	FalseDI26830XA
LP0025_08_L004	0.00364051844834809	0memhg38	FalseDI26830XA
LP0029_02_L004	0.00545019708680003	0memhg38	FalseDI26830XA
LP0029_04_L003	0.00404214794247669	0memhg38	FalseDI26830XA
LP0029_05_L004	0.00403668167581593	0memhg38	FalseDI26830XA
LP0029_06_L003	0.00474302941706026	0memhg38	FalseDI26830XA
LP0030_03_L004	0.00334423141670301	0memhg38	FalseDI26830XA
LP0030_05_L004	0.00404579807284712	0memhg38	FalseDI26830XA
LP0025_05_L003	0.00474097655388852	0memhg38	FalseDI26830XA
LP0025_06_L003	0.00473789977140611	0memhg38	FalseDI26830XA
LP0025_10_L003	0.0378833634134256	0memhg38	FalseDI26830XA
LP0025_11_L003	0.00822407006884957	0memhg38	FalseDI26830XA
LP0025_12_L003	0.00853095067550048	0memhg38	FalseDI26830XA
LP0025_15_L003	0.0339576942251311	0memhg38	FalseDI26830XA
LP0025_17_L003	0.0113016797666659	0memhg38	FalseDI26830XA
LP0025_21_L004	0.0952711048439875	0memhg38	FalseDI26830XA
LP0025_24_L003	0.00712452167120781	0memhg38	FalseDI26830XA
LP0026_05_L003	0.0154089917769179	0memhg38	FalseDI26830XA
LP0026_07_L003	0.00542399164140583	0memhg38	FalseDI26830XA
LP0026_08_L003	0.193158433566625	0memhg38	FalseDI26830XA
LP0026_22_L003	0.0105881987373671	0memhg38	FalseDI26830XA
LP0026_26_L004	0.047011920785134	0memhg38	FalseDI26830XA
LP0026_38_L004	0.0688637774836569	0memhg38	FalseDI26830XA
LP0026_42_L004	0.116345335150884	0memhg38	FalseDI26830XA
LP0027_26_L003	0.0628055548315884	0memhg38	FalseDI26830XA
LP0027_35_L003	0.0359614507569808	0memhg38	FalseDI26830XA
LP0027_39_L003	0.0417379488606678	0memhg38	FalseDI26830XA
LP0028_01_L004	0.069496875	0memhg38	FalseDI26830XA
LP0020_01	0.00572948474378687	0memhg38	True40
LP0020_02	0.00403031786936531	0memhg38	True40
LP0020_03	0.00772187500000001	0memhg38	True40
LP0020_04	0.0140031248465298	0memhg38	True40
LP0020_05	0.00602861655869482	0memhg38	True40
LP0020_06	0.0078215284890828	0memhg38	True40
LP0020_07	0.00783177941706026	0memhg38	True40
LP0020_08	0.0111403654148423	0memhg38	True40
LP0025_01_L004	0.00334502962185946	0memhg38	True40
LP0025_02_L004	0.00474508362164483	0memhg38	True40
LP0025_03_L003	0.00433900474841293	0memhg38	True40
LP0025_04_L004	0.00194748654009173	0memhg38	True40
LP0025_07_L004	0.00433444803889581	0memhg38	True40
LP0025_08_L004	0.0043380922161853	0memhg38	True40
LP0029_02_L004	0.00603135326387555	0memhg38	True40
LP0029_04_L003	0.00433809221618529	0memhg38	True40
LP0029_05_L004	0.00224286130006485	0memhg38	True40
LP0029_06_L003	0.00433718027970193	0memhg38	True40
LP0030_03_L004	0.00363914987344652	0memhg38	True40
LP0030_05_L004	0.00294054973016183	0memhg38	True40
LP0025_05_L003	0.00363778308446851	0memhg38	True40
LP0025_06_L003	0.00334902456073255	0memhg38	True40
LP0025_10_L003	0.0324406967140024	0memhg38	True40
LP0025_11_L003	0.00853551781312743	0memhg38	True40
LP0025_12_L003	0.00961956370653924	0memhg38	True40
LP0025_15_L003	0.0333039397566598	0memhg38	True40
LP0025_17_L003	0.0202546004497139	0memhg38	True40
LP0025_21_L004	0.098207771398087	0memhg38	True40
LP0025_24_L003	0.00713728880237682	0memhg38	True40
LP0026_05_L003	0.0176330506310345	0memhg38	True40
LP0026_07_L003	0.00652171661448908	0memhg38	True40
LP0026_08_L003	0.147066274663225	0memhg38	True40
LP0026_22_L003	0.00917910935189807	0memhg38	True40
LP0026_26_L004	0.0436582366288755	0memhg38	True40
LP0026_38_L004	0.063063286796508	0memhg38	True40
LP0026_42_L004	0.11860101722818	0memhg38	True40
LP0027_26_L003	0.054053125	0memhg38	True40
LP0027_35_L003	0.053968429017382	0memhg38	True40
LP0027_39_L003	0.0603818903815267	0memhg38	True40
LP0028_01_L004	0.0456028091839844	0memhg38	True40
LP0020_01	0.00433900474841295	0memhg38	TrueDI26830XA
LP0020_02	0.00782870062492218	0memhg38	TrueDI26830XA
LP0020_03	0.0119090329218012	0memhg38	TrueDI26830XA
