sampleID	FrEIA_score	ref_genome	settings
LP0020_07	0.8230142250075552	0memhg19	TrueDI26830XA
LP0020_08	0.8819030627736275	0memhg19	TrueDI26830XA
LP0025_01_L004	1.118482260589786	0memhg19	TrueDI26830XA
LP0025_02_L004	1.6201901236330887	0memhg19	TrueDI26830XA
LP0025_03_L003	1.0054815569897337	0memhg19	TrueDI26830XA
LP0025_04_L004	0.49469545524789715	0memhg19	TrueDI26830XA
LP0025_05_L003	0.8381058322372505	0memhg19	TrueDI26830XA
LP0025_06_L003	4.888325357394593	0memhg19	TrueDI26830XA
LP0025_07_L004	3.9055310849967415	0memhg19	TrueDI26830XA
LP0025_08_L004	1.6041025108376632	0memhg19	TrueDI26830XA
LP0025_10_L003	5.289517889559955	0memhg19	TrueDI26830XA
LP0025_11_L003	3.898472670593048	0memhg19	TrueDI26830XA
LP0025_12_L003	3.7464451411208266	0memhg19	TrueDI26830XA
LP0025_15_L003	14.430968356821335	0memhg19	TrueDI26830XA
LP0025_17_L003	6.81422899850135	0memhg19	TrueDI26830XA
LP0025_21_L004	4.56264194466827	0memhg19	TrueDI26830XA
LP0025_24_L003	12.025286755745364	0memhg19	TrueDI26830XA
LP0026_05_L003	3.4122150914320377	0memhg19	TrueDI26830XA
LP0026_07_L003	3.872209132153969	0memhg19	TrueDI26830XA
LP0026_08_L003	5.756060543889533	0memhg19	TrueDI26830XA
LP0026_22_L003	7.341711921786451	0memhg19	TrueDI26830XA
LP0026_26_L004	5.972795851726489	0memhg19	TrueDI26830XA
LP0026_38_L004	10.716850085068142	0memhg19	TrueDI26830XA
LP0026_42_L004	6.469545673920253	0memhg19	TrueDI26830XA
LP0027_26_L003	7.259946853544641	0memhg19	TrueDI26830XA
LP0027_35_L003	5.466535384647297	0memhg19	TrueDI26830XA
LP0027_39_L003	4.670489883249821	0memhg19	TrueDI26830XA
LP0028_01_L004	11.919217502186578	0memhg19	TrueDI26830XA
LP0029_02_L004	2.3703108501574883	0memhg19	TrueDI26830XA
LP0029_04_L003	12.867289380446266	0memhg19	TrueDI26830XA
LP0029_05_L004	10.305412500519793	0memhg19	TrueDI26830XA
LP0029_06_L003	10.680501247072174	0memhg19	TrueDI26830XA
LP0030_03_L004	7.519024894518569	0memhg19	TrueDI26830XA
LP0030_05_L004	6.288645897512622	0memhg19	TrueDI26830XA
LP0020_01	1.1580259257124745	0memhg19decoy	False40
LP0020_02	0.8695054551046946	0memhg19decoy	False40
LP0020_03	1.699585199526612	0memhg19decoy	False40
LP0020_04	1.6696342198526894	0memhg19decoy	False40
LP0020_05	1.176574091255528	0memhg19decoy	False40
LP0020_06	0.9712405780966428	0memhg19decoy	False40
LP0020_07	1.123427009831633	0memhg19decoy	False40
LP0020_08	0.9961281755205526	0memhg19decoy	False40
LP0025_01_L004	1.187955111389727	0memhg19decoy	False40
LP0025_02_L004	1.3575661929923608	0memhg19decoy	False40
LP0025_03_L003	0.9971262982090676	0memhg19decoy	False40
LP0025_04_L004	0.5211065948781225	0memhg19decoy	False40
LP0025_05_L003	0.8012092770762936	0memhg19decoy	False40
LP0025_06_L003	4.522054956310504	0memhg19decoy	False40
LP0025_07_L004	3.8889132493645353	0memhg19decoy	False40
LP0025_08_L004	1.557824540994324	0memhg19decoy	False40
LP0025_10_L003	5.189436074877124	0memhg19decoy	False40
LP0025_11_L003	3.7537709919466202	0memhg19decoy	False40
LP0025_12_L003	3.3897562792041844	0memhg19decoy	False40
LP0025_15_L003	13.822318389045646	0memhg19decoy	False40
LP0025_17_L003	6.125847645989425	0memhg19decoy	False40
LP0025_21_L004	3.8298662146061275	0memhg19decoy	False40
LP0025_24_L003	10.134878524136104	0memhg19decoy	False40
LP0026_05_L003	2.9996897769932196	0memhg19decoy	False40
LP0026_07_L003	3.2816458316205632	0memhg19decoy	False40
LP0026_08_L003	5.853617101183675	0memhg19decoy	False40
LP0026_22_L003	7.586803464511148	0memhg19decoy	False40
LP0026_26_L004	5.949841881069127	0memhg19decoy	False40
LP0026_38_L004	10.656131090416297	0memhg19decoy	False40
LP0026_42_L004	6.539851964866239	0memhg19decoy	False40
LP0027_26_L003	7.018683161012713	0memhg19decoy	False40
LP0027_35_L003	5.35278963149961	0memhg19decoy	False40
LP0027_39_L003	4.5178674776497	0memhg19decoy	False40
LP0028_01_L004	11.88359897421541	0memhg19decoy	False40
LP0029_02_L004	2.155502448915064	0memhg19decoy	False40
LP0029_04_L003	10.289344179501448	0memhg19decoy	False40
LP0029_05_L004	6.633255880713861	0memhg19decoy	False40
LP0029_06_L003	10.07836397851295	0memhg19decoy	False40
LP0030_03_L004	6.835263110164207	0memhg19decoy	False40
LP0030_05_L004	6.062922383487363	0memhg19decoy	False40
LP0020_01	1.1533989433282175	0memhg19decoy	FalseDI26830XA
LP0020_02	0.8856861752788003	0memhg19decoy	FalseDI26830XA
LP0020_03	1.6950702738703902	0memhg19decoy	FalseDI26830XA
LP0020_04	1.6690933567509616	0memhg19decoy	FalseDI26830XA
LP0020_05	1.1900314544538484	0memhg19decoy	FalseDI26830XA
LP0020_06	0.9710417564076403	0memhg19decoy	FalseDI26830XA
LP0020_07	1.1328427410369204	0memhg19decoy	FalseDI26830XA
LP0020_08	0.994488219756564	0memhg19decoy	FalseDI26830XA
LP0025_01_L004	1.140978923658118	0memhg19decoy	FalseDI26830XA
LP0025_02_L004	1.4346883541446938	0memhg19decoy	FalseDI26830XA
LP0025_03_L003	0.9302310983852384	0memhg19decoy	FalseDI26830XA
LP0025_04_L004	0.5267166447208307	0memhg19decoy	FalseDI26830XA
LP0025_05_L003	0.8129999366557878	0memhg19decoy	FalseDI26830XA
LP0025_06_L003	4.4204287702546	0memhg19decoy	FalseDI26830XA
LP0025_07_L004	3.756916053931048	0memhg19decoy	FalseDI26830XA
LP0025_08_L004	1.5613357718432537	0memhg19decoy	FalseDI26830XA
LP0025_10_L003	5.190159060577357	0memhg19decoy	FalseDI26830XA
LP0025_11_L003	3.65363780513059	0memhg19decoy	FalseDI26830XA
LP0025_12_L003	3.4541158015923905	0memhg19decoy	FalseDI26830XA
LP0025_15_L003	15.014727920733261	0memhg19decoy	FalseDI26830XA
LP0025_17_L003	5.952519081794097	0memhg19decoy	FalseDI26830XA
LP0025_21_L004	3.7260675113070483	0memhg19decoy	FalseDI26830XA
LP0025_24_L003	10.612833834957337	0memhg19decoy	FalseDI26830XA
LP0026_05_L003	2.9526268584055777	0memhg19decoy	FalseDI26830XA
LP0026_07_L003	3.350918603314053	0memhg19decoy	FalseDI26830XA
LP0026_08_L003	5.750617515560919	0memhg19decoy	FalseDI26830XA
LP0026_22_L003	7.31311985220411	0memhg19decoy	FalseDI26830XA
LP0026_26_L004	5.834951763383977	0memhg19decoy	FalseDI26830XA
LP0026_38_L004	10.12816734314684	0memhg19decoy	FalseDI26830XA
LP0026_42_L004	6.534692974223234	0memhg19decoy	FalseDI26830XA
LP0027_26_L003	7.14033908715449	0memhg19decoy	FalseDI26830XA
LP0027_35_L003	5.454864220257226	0memhg19decoy	FalseDI26830XA
LP0027_39_L003	4.597250254977616	0memhg19decoy	FalseDI26830XA
LP0028_01_L004	10.992020129912051	0memhg19decoy	FalseDI26830XA
LP0029_02_L004	2.045812891862414	0memhg19decoy	FalseDI26830XA
LP0029_04_L003	9.755266340325917	0memhg19decoy	FalseDI26830XA
LP0029_05_L004	6.799416807527787	0memhg19decoy	FalseDI26830XA
LP0029_06_L003	9.769093246733037	0memhg19decoy	FalseDI26830XA
LP0030_03_L004	6.637733819272756	0memhg19decoy	FalseDI26830XA
LP0030_05_L004	5.730995031788376	0memhg19decoy	FalseDI26830XA
LP0020_01	0.9145855086682324	0memhg19decoy	True40
LP0020_02	0.5666820591194985	0memhg19decoy	True40
LP0020_03	1.4481024517699121	0memhg19decoy	True40
LP0020_04	1.5265710214008703	0memhg19decoy	True40
LP0020_05	0.8142563920596011	0memhg19decoy	True40
LP0020_06	0.9020631189669648	0memhg19decoy	True40
LP0020_07	0.8691996669420756	0memhg19decoy	True40
LP0020_08	0.9070994883430109	0memhg19decoy	True40
LP0025_01_L004	1.1231996597565153	0memhg19decoy	True40
LP0025_02_L004	1.5626048572652165	0memhg19decoy	True40
LP0025_03_L003	1.0146829930463777	0memhg19decoy	True40
LP0025_04_L004	0.4936352967864963	0memhg19decoy	True40
LP0025_05_L003	0.7889283083400805	0memhg19decoy	True40
LP0025_06_L003	4.50298278253494	0memhg19decoy	True40
LP0025_07_L004	3.895317049348944	0memhg19decoy	True40
LP0025_08_L004	1.6064808660235739	0memhg19decoy	True40
LP0025_10_L003	5.340699444815451	0memhg19decoy	True40
LP0025_11_L003	3.7330413455275875	0memhg19decoy	True40
LP0025_12_L003	3.2922694102950287	0memhg19decoy	True40
LP0025_15_L003	11.01271130544033	0memhg19decoy	True40
LP0025_17_L003	6.230793007634337	0memhg19decoy	True40
LP0025_21_L004	4.274222124059701	0memhg19decoy	True40
LP0025_24_L003	10.225854999604454	0memhg19decoy	True40
LP0026_05_L003	3.396984288454471	0memhg19decoy	True40
LP0026_07_L003	3.5577444717730753	0memhg19decoy	True40
LP0026_08_L003	5.897147544061206	0memhg19decoy	True40
LP0026_22_L003	7.7951014646841665	0memhg19decoy	True40
LP0026_26_L004	6.013736488436899	0memhg19decoy	True40
LP0026_38_L004	10.036724517184515	0memhg19decoy	True40
LP0026_42_L004	6.4103067174731425	0memhg19decoy	True40
LP0027_26_L003	6.4674210931050675	0memhg19decoy	True40
LP0027_35_L003	4.845890549305	0memhg19decoy	True40
LP0027_39_L003	4.426789278465713	0memhg19decoy	True40
LP0028_01_L004	12.007856064863164	0memhg19decoy	True40
LP0029_02_L004	2.2384859973886266	0memhg19decoy	True40
LP0029_04_L003	10.515457720076341	0memhg19decoy	True40
LP0029_05_L004	8.790568187082132	0memhg19decoy	True40
LP0029_06_L003	10.462507349620939	0memhg19decoy	True40
LP0030_03_L004	7.788648524615216	0memhg19decoy	True40
LP0030_05_L004	6.264091616437477	0memhg19decoy	True40
LP0020_01	0.9083850448795429	0memhg19decoy	TrueDI26830XA
LP0020_02	0.609748421570963	0memhg19decoy	TrueDI26830XA
LP0020_03	1.4245407706540214	0memhg19decoy	TrueDI26830XA
LP0020_04	1.5244692118652796	0memhg19decoy	TrueDI26830XA
LP0020_05	0.8060886495221763	0memhg19decoy	TrueDI26830XA
LP0020_06	0.8963196094220065	0memhg19decoy	TrueDI26830XA
LP0020_07	0.8557857907147922	0memhg19decoy	TrueDI26830XA
LP0020_08	0.9087536226138976	0memhg19decoy	TrueDI26830XA
LP0025_01_L004	1.0491520972559452	0memhg19decoy	TrueDI26830XA
LP0025_02_L004	1.6305838860254944	0memhg19decoy	TrueDI26830XA
LP0025_03_L003	0.8959150276889561	0memhg19decoy	TrueDI26830XA
LP0025_04_L004	0.510887971836705	0memhg19decoy	TrueDI26830XA
LP0025_05_L003	0.8028592807886384	0memhg19decoy	TrueDI26830XA
LP0025_06_L003	4.425396386792273	0memhg19decoy	TrueDI26830XA
LP0025_07_L004	3.774180479777143	0memhg19decoy	TrueDI26830XA
LP0025_08_L004	1.6179891460921474	0memhg19decoy	TrueDI26830XA
LP0025_10_L003	5.3133197423647	0memhg19decoy	TrueDI26830XA
LP0025_11_L003	3.6359363129611975	0memhg19decoy	TrueDI26830XA
LP0025_12_L003	3.394664311868092	0memhg19decoy	TrueDI26830XA
LP0025_15_L003	12.30523055030004	0memhg19decoy	TrueDI26830XA
LP0025_17_L003	6.072484013055564	0memhg19decoy	TrueDI26830XA
LP0025_21_L004	4.163433563591046	0memhg19decoy	TrueDI26830XA
LP0025_24_L003	10.591859724224117	0memhg19decoy	TrueDI26830XA
LP0026_05_L003	3.293373239852931	0memhg19decoy	TrueDI26830XA
LP0026_07_L003	3.6255171078622332	0memhg19decoy	TrueDI26830XA
LP0026_08_L003	5.78396523682564	0memhg19decoy	TrueDI26830XA
LP0026_22_L003	7.436604518953394	0memhg19decoy	TrueDI26830XA
LP0026_26_L004	5.939306652016095	0memhg19decoy	TrueDI26830XA
LP0026_38_L004	9.724127917890051	0memhg19decoy	TrueDI26830XA
LP0026_42_L004	6.421552347336472	0memhg19decoy	TrueDI26830XA
LP0027_26_L003	6.705745486540447	0memhg19decoy	TrueDI26830XA
LP0027_35_L003	5.023501892943047	0memhg19decoy	TrueDI26830XA
LP0027_39_L003	4.500723500872737	0memhg19decoy	TrueDI26830XA
LP0028_01_L004	11.040802215522648	0memhg19decoy	TrueDI26830XA
LP0029_02_L004	2.148569632245814	0memhg19decoy	TrueDI26830XA
LP0029_04_L003	10.12494574962835	0memhg19decoy	TrueDI26830XA
LP0029_05_L004	9.049526824625719	0memhg19decoy	TrueDI26830XA
LP0029_06_L003	9.792463844981507	0memhg19decoy	TrueDI26830XA
LP0030_03_L004	7.131969490665031	0memhg19decoy	TrueDI26830XA
LP0030_05_L004	5.956206990736235	0memhg19decoy	TrueDI26830XA
LP0020_01	1.0933268322576921	0memhg38	False40
LP0020_02	0.7743938702824641	0memhg38	False40
LP0020_03	1.626060139482883	0memhg38	False40
LP0020_04	1.5944836997557355	0memhg38	False40
LP0020_05	1.0964631496883395	0memhg38	False40
LP0020_06	0.932186779820086	0memhg38	False40
LP0020_07	1.0536871272518213	0memhg38	False40
LP0020_08	0.9388886558642465	0memhg38	False40
LP0025_01_L004	1.319188227777015	0memhg38	False40
LP0025_02_L004	1.2363736812830273	0memhg38	False40
LP0025_03_L003	1.1571838294259904	0memhg38	False40
LP0025_04_L004	0.5301609211281028	0memhg38	False40
LP0025_05_L003	0.8838260274092381	0memhg38	False40
LP0025_06_L003	5.105968069681104	0memhg38	False40
LP0025_07_L004	4.056060657606173	0memhg38	False40
LP0025_08_L004	1.5185233131804317	0memhg38	False40
LP0025_10_L003	5.133343500496346	0memhg38	False40
LP0025_11_L003	4.225188466305668	0memhg38	False40
LP0025_12_L003	4.031469744078471	0memhg38	False40
LP0025_15_L003	16.95474618534469	0memhg38	False40
LP0025_17_L003	7.493104261397307	0memhg38	False40
LP0025_21_L004	4.6458502091412575	0memhg38	False40
LP0025_24_L003	12.807929053610266	0memhg38	False40
LP0026_05_L003	3.2416219300871663	0memhg38	False40
LP0026_07_L003	3.643772108163552	0memhg38	False40
LP0026_08_L003	5.720355706074038	0memhg38	False40
LP0026_22_L003	7.351437140874172	0memhg38	False40
LP0026_26_L004	6.046961830774956	0memhg38	False40
LP0026_38_L004	10.693668396249384	0memhg38	False40
LP0026_42_L004	6.298703482673595	0memhg38	False40
LP0027_26_L003	8.038165938515714	0memhg38	False40
LP0027_35_L003	5.900376907797528	0memhg38	False40
LP0027_39_L003	4.6570741537837534	0memhg38	False40
LP0028_01_L004	13.076437681921965	0memhg38	False40
LP0029_02_L004	2.5455428648882585	0memhg38	False40
LP0029_04_L003	14.62855881971133	0memhg38	False40
LP0029_05_L004	9.117431254644298	0memhg38	False40
LP0029_06_L003	11.425819638235327	0memhg38	False40
LP0030_03_L004	7.488838107448982	0memhg38	False40
LP0030_05_L004	6.587279637936951	0memhg38	False40
LP0020_01	1.1576498698533118	0memhg38	FalseDI26830XA
LP0020_02	0.886660583898643	0memhg38	FalseDI26830XA
LP0020_03	1.6872804271648758	0memhg38	FalseDI26830XA
LP0020_04	1.6708053276654067	0memhg38	FalseDI26830XA
LP0020_05	1.1969677767832025	0memhg38	FalseDI26830XA
LP0020_06	0.9754998641313399	0memhg38	FalseDI26830XA
LP0020_07	1.1497070917158978	0memhg38	FalseDI26830XA
LP0020_08	0.992479793355064	0memhg38	FalseDI26830XA
LP0025_01_L004	1.1023693837509256	0memhg38	FalseDI26830XA
LP0025_02_L004	1.5767290132418503	0memhg38	FalseDI26830XA
LP0025_03_L003	0.9271548965132134	0memhg38	FalseDI26830XA
LP0025_04_L004	0.5452965781902551	0memhg38	FalseDI26830XA
LP0025_05_L003	0.7793389288023206	0memhg38	FalseDI26830XA
LP0025_06_L003	4.305912089659752	0memhg38	FalseDI26830XA
LP0025_07_L004	3.6714921040291015	0memhg38	FalseDI26830XA
LP0025_08_L004	1.5744260059815243	0memhg38	FalseDI26830XA
LP0025_10_L003	5.168602996533488	0memhg38	FalseDI26830XA
LP0025_11_L003	3.4648419773905386	0memhg38	FalseDI26830XA
LP0025_12_L003	3.2386799328608	0memhg38	FalseDI26830XA
LP0025_15_L003	14.061733926911998	0memhg38	FalseDI26830XA
LP0025_17_L003	5.571926869893844	0memhg38	FalseDI26830XA
LP0025_21_L004	3.5419985917497807	0memhg38	FalseDI26830XA
LP0025_24_L003	9.066130674152078	0memhg38	FalseDI26830XA
LP0026_05_L003	2.8432372829442647	0memhg38	FalseDI26830XA
LP0026_07_L003	3.250135468629293	0memhg38	FalseDI26830XA
LP0026_08_L003	5.613671335366901	0memhg38	FalseDI26830XA
LP0026_22_L003	7.210077497673557	0memhg38	FalseDI26830XA
LP0026_26_L004	5.693046030076007	0memhg38	FalseDI26830XA
LP0026_38_L004	9.382433227188937	0memhg38	FalseDI26830XA
LP0026_42_L004	6.505991131571658	0memhg38	FalseDI26830XA
LP0027_26_L003	6.642194512765483	0memhg38	FalseDI26830XA
LP0027_35_L003	5.261379664777601	0memhg38	FalseDI26830XA
LP0027_39_L003	4.559378246387452	0memhg38	FalseDI26830XA
LP0028_01_L004	9.853092244548261	0memhg38	FalseDI26830XA
LP0029_02_L004	1.9720347218584302	0memhg38	FalseDI26830XA
LP0029_04_L003	8.6665753893614	0memhg38	FalseDI26830XA
LP0029_05_L004	6.426871711072401	0memhg38	FalseDI26830XA
LP0029_06_L003	9.78278370488042	0memhg38	FalseDI26830XA
LP0030_03_L004	6.551348990749714	0memhg38	FalseDI26830XA
LP0030_05_L004	5.809378658324599	0memhg38	FalseDI26830XA
LP0020_01	0.8895836794632279	0memhg38	True40
LP0020_02	0.5247794691030996	0memhg38	True40
LP0020_03	1.3913465340395637	0memhg38	True40
LP0020_04	1.4367952511349857	0memhg38	True40
LP0020_05	0.7676995681105577	0memhg38	True40
LP0020_06	0.9014114705224638	0memhg38	True40
LP0020_07	0.8246517302971001	0memhg38	True40
LP0020_08	0.8798447038208329	0memhg38	True40
LP0025_01_L004	1.1968679780147975	0memhg38	True40
LP0025_02_L004	1.5012256017732613	0memhg38	True40
LP0025_03_L003	1.1202737406318897	0memhg38	True40
LP0025_04_L004	0.4765021491474589	0memhg38	True40
LP0025_05_L003	0.8345063021344836	0memhg38	True40
LP0025_06_L003	5.083197204826936	0memhg38	True40
LP0025_07_L004	4.073080057786881	0memhg38	True40
LP0025_08_L004	1.58824928775074	0memhg38	True40
LP0025_10_L003	5.256292144600405	0memhg38	True40
LP0025_11_L003	4.1221907447195	0memhg38	True40
LP0025_12_L003	3.819567257608974	0memhg38	True40
LP0025_15_L003	13.061879584795143	0memhg38	True40
LP0025_17_L003	7.4810792313776275	0memhg38	True40
LP0025_21_L004	4.980264977794893	0memhg38	True40
LP0025_24_L003	12.360186246600472	0memhg38	True40
LP0026_05_L003	3.5402202331378123	0memhg38	True40
LP0026_07_L003	3.7805580791560645	0memhg38	True40
LP0026_08_L003	5.783510151578949	0memhg38	True40
LP0026_22_L003	7.56297518851793	0memhg38	True40
LP0026_26_L004	6.238626125010328	0memhg38	True40
LP0026_38_L004	10.723694628079365	0memhg38	True40
LP0026_42_L004	6.200468716499578	0memhg38	True40
LP0027_26_L003	7.366377531026819	0memhg38	True40
LP0027_35_L003	5.182108644526825	0memhg38	True40
LP0027_39_L003	4.503844830709136	0memhg38	True40
LP0028_01_L004	13.861215185202242	0memhg38	True40
LP0029_02_L004	2.575621251791526	0memhg38	True40
LP0029_04_L003	15.155888420335955	0memhg38	True40
LP0029_05_L004	11.788428671604187	0memhg38	True40
LP0029_06_L003	11.679608633815878	0memhg38	True40
LP0030_03_L004	8.057092591924663	0memhg38	True40
LP0030_05_L004	6.813828291372487	0memhg38	True40
LP0020_01	0.940709130627895	0memhg38	TrueDI26830XA
LP0020_02	0.6486222453255069	0memhg38	TrueDI26830XA
LP0020_03	1.447360532745662	0memhg38	TrueDI26830XA
LP0020_04	1.5287479116641958	0memhg38	TrueDI26830XA
LP0020_05	0.8555695495973248	0memhg38	TrueDI26830XA
LP0020_06	0.8973406857024757	0memhg38	TrueDI26830XA
LP0020_07	0.9030515036988387	0memhg38	TrueDI26830XA
LP0020_08	0.9194809106736694	0memhg38	TrueDI26830XA
