sampleID	globlen_mean	ref_genome	settings
LP0030_03_L004	167.46079311715644	0memhg19	FalseDI26830XA
LP0030_05_L004	168.73676049721806	0memhg19	FalseDI26830XA
LP0020_01	169.34345959341277	0memhg19	True40
LP0020_02	172.8501806538037	0memhg19	True40
LP0020_03	172.8893635274529	0memhg19	True40
LP0020_04	171.00743227677677	0memhg19	True40
LP0020_05	169.25362831246355	0memhg19	True40
LP0020_06	167.5772418036651	0memhg19	True40
LP0020_07	167.02040992397053	0memhg19	True40
LP0020_08	169.08014075586595	0memhg19	True40
LP0025_01_L004	169.55768809285337	0memhg19	True40
LP0025_02_L004	175.3651126815179	0memhg19	True40
LP0025_03_L003	168.34502651858676	0memhg19	True40
LP0025_04_L004	170.30373216742274	0memhg19	True40
LP0025_05_L003	171.97950167359292	0memhg19	True40
LP0025_06_L003	168.2339653673551	0memhg19	True40
LP0025_07_L004	166.16981548547562	0memhg19	True40
LP0025_08_L004	170.0739787914915	0memhg19	True40
LP0025_10_L003	145.38724028554907	0memhg19	True40
LP0025_11_L003	165.92009562789363	0memhg19	True40
LP0025_12_L003	168.44892351223405	0memhg19	True40
LP0025_15_L003	164.95995738278802	0memhg19	True40
LP0025_17_L003	167.2160475725554	0memhg19	True40
LP0025_21_L004	168.8439323209772	0memhg19	True40
LP0025_24_L003	170.9560976768849	0memhg19	True40
LP0026_05_L003	169.0827396756596	0memhg19	True40
LP0026_07_L003	171.07480960834403	0memhg19	True40
LP0026_08_L003	156.15629538770486	0memhg19	True40
LP0026_22_L003	164.30543737746896	0memhg19	True40
LP0026_26_L004	161.41892497319586	0memhg19	True40
LP0026_38_L004	163.91714081658293	0memhg19	True40
LP0026_42_L004	164.70745767694834	0memhg19	True40
LP0027_26_L003	163.1583319001992	0memhg19	True40
LP0027_35_L003	164.84423264684042	0memhg19	True40
LP0027_39_L003	166.42014093832876	0memhg19	True40
LP0028_01_L004	164.02219348139707	0memhg19	True40
LP0029_02_L004	168.26447640795715	0memhg19	True40
LP0029_04_L003	169.33634190473305	0memhg19	True40
LP0029_05_L004	167.5756549252344	0memhg19	True40
LP0029_06_L003	165.83733313520074	0memhg19	True40
LP0030_03_L004	167.39618965966312	0memhg19	True40
LP0030_05_L004	168.62498489694588	0memhg19	True40
LP0020_01	169.5062579848142	0memhg19	TrueDI26830XA
LP0020_02	173.06272228094068	0memhg19	TrueDI26830XA
LP0020_03	173.04476649299227	0memhg19	TrueDI26830XA
LP0020_04	171.2009542208663	0memhg19	TrueDI26830XA
LP0020_05	169.4100140776113	0memhg19	TrueDI26830XA
LP0020_06	167.70450409119442	0memhg19	TrueDI26830XA
LP0020_07	167.12363868469708	0memhg19	TrueDI26830XA
LP0020_08	169.21430224580152	0memhg19	TrueDI26830XA
LP0025_01_L004	169.63280510408947	0memhg19	TrueDI26830XA
LP0025_02_L004	175.46678474795112	0memhg19	TrueDI26830XA
LP0025_03_L003	168.43761227243303	0memhg19	TrueDI26830XA
LP0025_04_L004	170.37319040334626	0memhg19	TrueDI26830XA
LP0025_05_L003	172.1011502913868	0memhg19	TrueDI26830XA
LP0025_06_L003	168.32814620779007	0memhg19	TrueDI26830XA
LP0025_07_L004	166.20155856164342	0memhg19	TrueDI26830XA
LP0025_08_L004	170.16945686699424	0memhg19	TrueDI26830XA
LP0025_10_L003	145.25271757986442	0memhg19	TrueDI26830XA
LP0025_11_L003	165.96296282200106	0memhg19	TrueDI26830XA
LP0025_12_L003	168.51473795070353	0memhg19	TrueDI26830XA
LP0025_15_L003	164.988172767711	0memhg19	TrueDI26830XA
LP0025_17_L003	167.28906683410497	0memhg19	TrueDI26830XA
LP0025_21_L004	168.88781995849186	0memhg19	TrueDI26830XA
LP0025_24_L003	171.02577937979802	0memhg19	TrueDI26830XA
LP0026_05_L003	169.14744220458766	0memhg19	TrueDI26830XA
LP0026_07_L003	171.14607374713992	0memhg19	TrueDI26830XA
LP0026_08_L003	156.12548221366012	0memhg19	TrueDI26830XA
LP0026_22_L003	164.33276186554536	0memhg19	TrueDI26830XA
LP0026_26_L004	161.41239109019054	0memhg19	TrueDI26830XA
LP0026_38_L004	163.98572319071687	0memhg19	TrueDI26830XA
LP0026_42_L004	164.75057337077976	0memhg19	TrueDI26830XA
LP0027_26_L003	163.21735175591527	0memhg19	TrueDI26830XA
LP0027_35_L003	164.91538587520245	0memhg19	TrueDI26830XA
LP0027_39_L003	166.49122580726745	0memhg19	TrueDI26830XA
LP0028_01_L004	164.04227145656952	0memhg19	TrueDI26830XA
LP0029_02_L004	168.33247587612732	0memhg19	TrueDI26830XA
LP0029_04_L003	169.42991606494886	0memhg19	TrueDI26830XA
LP0029_05_L004	167.64278939227378	0memhg19	TrueDI26830XA
LP0029_06_L003	165.87827880063642	0memhg19	TrueDI26830XA
LP0030_03_L004	167.42282935511554	0memhg19	TrueDI26830XA
LP0030_05_L004	168.68658795568103	0memhg19	TrueDI26830XA
LP0020_01	169.71143100813495	0memhg19decoy	False40
LP0020_02	173.19838423761476	0memhg19decoy	False40
LP0020_03	173.31959218168603	0memhg19decoy	False40
LP0020_04	171.30424239565954	0memhg19decoy	False40
LP0020_05	169.58969595494784	0memhg19decoy	False40
LP0020_06	167.97175575968447	0memhg19decoy	False40
LP0020_07	167.36252218904633	0memhg19decoy	False40
LP0020_08	169.44125026865083	0memhg19decoy	False40
LP0025_01_L004	169.79047070539818	0memhg19decoy	False40
LP0025_02_L004	175.65683247280623	0memhg19decoy	False40
LP0025_03_L003	168.6162144973586	0memhg19decoy	False40
LP0025_04_L004	170.55892779152714	0memhg19decoy	False40
LP0025_05_L003	172.30147846074368	0memhg19decoy	False40
LP0025_06_L003	168.50371957804606	0memhg19decoy	False40
LP0025_07_L004	166.40273151850178	0memhg19decoy	False40
LP0025_08_L004	170.34771308745528	0memhg19decoy	False40
LP0025_10_L003	145.44447975421406	0memhg19decoy	False40
LP0025_11_L003	166.15091468281418	0memhg19decoy	False40
LP0025_12_L003	168.69813126720086	0memhg19decoy	False40
LP0025_15_L003	165.18160838876102	0memhg19decoy	False40
LP0025_17_L003	167.48362136005713	0memhg19decoy	False40
LP0025_21_L004	169.10469871898837	0memhg19decoy	False40
LP0025_24_L003	171.23288423997417	0memhg19decoy	False40
LP0026_05_L003	169.33666409158621	0memhg19decoy	False40
LP0026_07_L003	171.32282488328372	0memhg19decoy	False40
LP0026_08_L003	156.33664665956135	0memhg19decoy	False40
LP0026_22_L003	164.55755508984262	0memhg19decoy	False40
LP0026_26_L004	161.604656253157	0memhg19decoy	False40
LP0026_38_L004	164.17891724075523	0memhg19decoy	False40
LP0026_42_L004	164.94525452022285	0memhg19decoy	False40
LP0027_26_L003	163.36355570518282	0memhg19decoy	False40
LP0027_35_L003	165.04498780299699	0memhg19decoy	False40
LP0027_39_L003	166.6501806130113	0memhg19decoy	False40
LP0028_01_L004	164.23452027463176	0memhg19decoy	False40
LP0029_02_L004	168.50161634029217	0memhg19decoy	False40
LP0029_04_L003	169.59454183409008	0memhg19decoy	False40
LP0029_05_L004	167.82315177896484	0memhg19decoy	False40
LP0029_06_L003	166.08527228595779	0memhg19decoy	False40
LP0030_03_L004	167.57698752537885	0memhg19decoy	False40
LP0030_05_L004	168.86942317984037	0memhg19decoy	False40
LP0020_01	169.6739759822757	0memhg19decoy	FalseDI26830XA
LP0020_02	173.21608620035272	0memhg19decoy	FalseDI26830XA
LP0020_03	173.26378060495836	0memhg19decoy	FalseDI26830XA
LP0020_04	171.3016156954492	0memhg19decoy	FalseDI26830XA
LP0020_05	169.54668678971996	0memhg19decoy	FalseDI26830XA
LP0020_06	167.90184593539226	0memhg19decoy	FalseDI26830XA
LP0020_07	167.28062377236574	0memhg19decoy	FalseDI26830XA
LP0020_08	169.38176865380336	0memhg19decoy	FalseDI26830XA
LP0025_01_L004	169.7443322606649	0memhg19decoy	FalseDI26830XA
LP0025_02_L004	175.6024084702517	0memhg19decoy	FalseDI26830XA
LP0025_03_L003	168.5693627827925	0memhg19decoy	FalseDI26830XA
LP0025_04_L004	170.50260940114862	0memhg19decoy	FalseDI26830XA
LP0025_05_L003	172.24752485879347	0memhg19decoy	FalseDI26830XA
LP0025_06_L003	168.4466203526193	0memhg19decoy	FalseDI26830XA
LP0025_07_L004	166.34738568204207	0memhg19decoy	FalseDI26830XA
LP0025_08_L004	170.28852683403008	0memhg19decoy	FalseDI26830XA
LP0025_10_L003	145.29092260202123	0memhg19decoy	FalseDI26830XA
LP0025_11_L003	166.06932848156453	0memhg19decoy	FalseDI26830XA
LP0025_12_L003	168.63216387575892	0memhg19decoy	FalseDI26830XA
LP0025_15_L003	165.0882347223248	0memhg19decoy	FalseDI26830XA
LP0025_17_L003	167.41093180290468	0memhg19decoy	FalseDI26830XA
LP0025_21_L004	169.02397261675043	0memhg19decoy	FalseDI26830XA
LP0025_24_L003	171.17473328074766	0memhg19decoy	FalseDI26830XA
LP0026_05_L003	169.2849203183123	0memhg19decoy	FalseDI26830XA
LP0026_07_L003	171.26705268885942	0memhg19decoy	FalseDI26830XA
LP0026_08_L003	156.22195015904254	0memhg19decoy	FalseDI26830XA
LP0026_22_L003	164.4659281204002	0memhg19decoy	FalseDI26830XA
LP0026_26_L004	161.50130231456816	0memhg19decoy	FalseDI26830XA
LP0026_38_L004	164.1098175261898	0memhg19decoy	FalseDI26830XA
LP0026_42_L004	164.86112220770667	0memhg19decoy	FalseDI26830XA
LP0027_26_L003	163.29036822029582	0memhg19decoy	FalseDI26830XA
LP0027_35_L003	164.98573494496537	0memhg19decoy	FalseDI26830XA
LP0027_39_L003	166.57093947881617	0memhg19decoy	FalseDI26830XA
LP0028_01_L004	164.14187352735786	0memhg19decoy	FalseDI26830XA
LP0029_02_L004	168.45149117638806	0memhg19decoy	FalseDI26830XA
LP0029_04_L003	169.5446727262616	0memhg19decoy	FalseDI26830XA
LP0029_05_L004	167.76566906637277	0memhg19decoy	FalseDI26830XA
LP0029_06_L003	166.01044994402258	0memhg19decoy	FalseDI26830XA
LP0030_03_L004	167.533221816915	0memhg19decoy	FalseDI26830XA
LP0030_05_L004	168.81532169833287	0memhg19decoy	FalseDI26830XA
LP0020_01	169.62629813029633	0memhg19decoy	True40
LP0020_02	173.1418563703554	0memhg19decoy	True40
LP0020_03	173.22293781371084	0memhg19decoy	True40
LP0020_04	171.27911364229163	0memhg19decoy	True40
LP0020_05	169.51326819430267	0memhg19decoy	True40
LP0020_06	167.82941845180542	0memhg19decoy	True40
LP0020_07	167.2842660990467	0memhg19decoy	True40
LP0020_08	169.39349712865757	0memhg19decoy	True40
LP0025_01_L004	169.75221852917488	0memhg19decoy	True40
LP0025_02_L004	175.62834929206306	0memhg19decoy	True40
LP0025_03_L003	168.552062944894	0memhg19decoy	True40
LP0025_04_L004	170.50346651462124	0memhg19decoy	True40
LP0025_05_L003	172.24499557571755	0memhg19decoy	True40
LP0025_06_L003	168.452752927801	0memhg19decoy	True40
LP0025_07_L004	166.3262329736075	0memhg19decoy	True40
LP0025_08_L004	170.2997701342199	0memhg19decoy	True40
LP0025_10_L003	145.38842250865497	0memhg19decoy	True40
LP0025_11_L003	166.10834102946447	0memhg19decoy	True40
LP0025_12_L003	168.65183289162002	0memhg19decoy	True40
LP0025_15_L003	165.1500347147406	0memhg19decoy	True40
LP0025_17_L003	167.43623657482112	0memhg19decoy	True40
LP0025_21_L004	169.02197211540636	0memhg19decoy	True40
LP0025_24_L003	171.1717056058625	0memhg19decoy	True40
LP0026_05_L003	169.2766427122622	0memhg19decoy	True40
LP0026_07_L003	171.2669786700956	0memhg19decoy	True40
LP0026_08_L003	156.28956492010738	0memhg19decoy	True40
LP0026_22_L003	164.47191287045246	0memhg19decoy	True40
LP0026_26_L004	161.56424784549878	0memhg19decoy	True40
LP0026_38_L004	164.13032312322332	0memhg19decoy	True40
LP0026_42_L004	164.90886613568418	0memhg19decoy	True40
LP0027_26_L003	163.3424647143599	0memhg19decoy	True40
LP0027_35_L003	165.03365589754003	0memhg19decoy	True40
LP0027_39_L003	166.62567722615782	0memhg19decoy	True40
LP0028_01_L004	164.18100479580843	0memhg19decoy	True40
LP0029_02_L004	168.4597750521196	0memhg19decoy	True40
LP0029_04_L003	169.53982876590305	0memhg19decoy	True40
LP0029_05_L004	167.77460594547415	0memhg19decoy	True40
LP0029_06_L003	166.03956555290117	0memhg19decoy	True40
LP0030_03_L004	167.52325717019713	0memhg19decoy	True40
LP0030_05_L004	168.8092595436544	0memhg19decoy	True40
LP0020_01	169.5947160650285	0memhg19decoy	TrueDI26830XA
LP0020_02	173.16454614191017	0memhg19decoy	TrueDI26830XA
LP0020_03	173.16502748294974	0memhg19decoy	TrueDI26830XA
LP0020_04	171.2837612202892	0memhg19decoy	TrueDI26830XA
LP0020_05	169.49444484865143	0memhg19decoy	TrueDI26830XA
LP0020_06	167.7910915111513	0memhg19decoy	TrueDI26830XA
LP0020_07	167.20988555373725	0memhg19decoy	TrueDI26830XA
LP0020_08	169.3382313335259	0memhg19decoy	TrueDI26830XA
LP0025_01_L004	169.70134641934823	0memhg19decoy	TrueDI26830XA
LP0025_02_L004	175.56048246213675	0memhg19decoy	TrueDI26830XA
LP0025_03_L003	168.50683128199802	0memhg19decoy	TrueDI26830XA
LP0025_04_L004	170.44700655226862	0memhg19decoy	TrueDI26830XA
LP0025_05_L003	172.21068152339734	0memhg19decoy	TrueDI26830XA
LP0025_06_L003	168.40348213065798	0memhg19decoy	TrueDI26830XA
LP0025_07_L004	166.26537838616247	0memhg19decoy	TrueDI26830XA
LP0025_08_L004	170.24547553209706	0memhg19decoy	TrueDI26830XA
LP0025_10_L003	145.2428044057859	0memhg19decoy	TrueDI26830XA
LP0025_11_L003	166.02899206058447	0memhg19decoy	TrueDI26830XA
LP0025_12_L003	168.58229965841537	0memhg19decoy	TrueDI26830XA
LP0025_15_L003	165.05986219279774	0memhg19decoy	TrueDI26830XA
LP0025_17_L003	167.36928167001597	0memhg19decoy	TrueDI26830XA
LP0025_21_L004	168.94601212273244	0memhg19decoy	TrueDI26830XA
LP0025_24_L003	171.10864168686663	0memhg19decoy	TrueDI26830XA
LP0026_05_L003	169.21614099824959	0memhg19decoy	TrueDI26830XA
LP0026_07_L003	171.2151260770777	0memhg19decoy	TrueDI26830XA
LP0026_08_L003	156.1765282252087	0memhg19decoy	TrueDI26830XA
LP0026_22_L003	164.39479214338417	0memhg19decoy	TrueDI26830XA
LP0026_26_L004	161.46426022820074	0memhg19decoy	TrueDI26830XA
LP0026_38_L004	164.05448322368093	0memhg19decoy	TrueDI26830XA
LP0026_42_L004	164.8214514737628	0memhg19decoy	TrueDI26830XA
LP0027_26_L003	163.26974829008248	0memhg19decoy	TrueDI26830XA
LP0027_35_L003	164.98685409345308	0memhg19decoy	TrueDI26830XA
LP0027_39_L003	166.5610872543253	0memhg19decoy	TrueDI26830XA
LP0028_01_L004	164.09540175843958	0memhg19decoy	TrueDI26830XA
LP0029_02_L004	168.41462141525315	0memhg19decoy	TrueDI26830XA
LP0029_04_L003	169.50769613233018	0memhg19decoy	TrueDI26830XA
LP0029_05_L004	167.70968098552882	0memhg19decoy	TrueDI26830XA
LP0029_06_L003	165.96366452523966	0memhg19decoy	TrueDI26830XA
LP0030_03_L004	167.48834447566492	0memhg19decoy	TrueDI26830XA
LP0030_05_L004	168.75256459573552	0memhg19decoy	TrueDI26830XA
LP0020_01	169.64075774582471	0memhg38	False40
LP0020_02	173.1195219178007	0memhg38	False40
LP0020_03	173.24105187576234	0memhg38	False40
LP0020_04	171.22434642667594	0memhg38	False40
LP0020_05	169.52245198178187	0memhg38	False40
LP0020_06	167.90614563211392	0memhg38	False40
LP0020_07	167.2777097381631	0memhg38	False40
LP0020_08	169.3379063970227	0memhg38	False40
LP0025_01_L004	169.7363704187043	0memhg38	False40
LP0025_02_L004	175.55749564198905	0memhg38	False40
LP0025_03_L003	168.55058934722388	0memhg38	False40
LP0025_04_L004	170.50185325528577	0memhg38	False40
LP0025_05_L003	172.22718713692393	0memhg38	False40
LP0025_06_L003	168.43845454183165	0memhg38	False40
LP0025_07_L004	166.35322968050693	0memhg38	False40
LP0025_08_L004	170.27598772581567	0memhg38	False40
LP0025_10_L003	145.41770089322478	0memhg38	False40
LP0025_11_L003	166.10397220691385	0memhg38	False40
LP0025_12_L003	168.65018573225305	0memhg38	False40
LP0025_15_L003	165.1409582949317	0memhg38	False40
LP0025_17_L003	167.42446422653566	0memhg38	False40
LP0025_21_L004	169.04988068937215	0memhg38	False40
LP0025_24_L003	171.18686724654214	0memhg38	False40
LP0026_05_L003	169.29070717334594	0memhg38	False40
LP0026_07_L003	171.26199417186294	0memhg38	False40
LP0026_08_L003	156.28904858738355	0memhg38	False40
LP0026_22_L003	164.50787103271145	0memhg38	False40
LP0026_26_L004	161.58181085327433	0memhg38	False40
LP0026_38_L004	164.1337460081517	0memhg38	False40
LP0026_42_L004	164.89220430337406	0memhg38	False40
LP0027_26_L003	163.31744701560166	0memhg38	False40
LP0027_35_L003	164.99703614436402	0memhg38	False40
LP0027_39_L003	166.59577754234584	0memhg38	False40
LP0028_01_L004	164.1701128433335	0memhg38	False40
LP0029_02_L004	168.4398786870336	0memhg38	False40
LP0029_04_L003	169.5427803880134	0memhg38	False40
LP0029_05_L004	167.76592011766184	0memhg38	False40
LP0029_06_L003	166.02977168929235	0memhg38	False40
LP0030_03_L004	167.53384517578053	0memhg38	False40
LP0030_05_L004	168.81813372243855	0memhg38	False40
LP0020_01	169.6490400616958	0memhg38	FalseDI26830XA
LP0020_02	173.19588120167862	0memhg38	FalseDI26830XA
LP0020_03	173.23835900836932	0memhg38	FalseDI26830XA
LP0020_04	171.27225436399277	0memhg38	FalseDI26830XA
LP0020_05	169.52421120579422	0memhg38	FalseDI26830XA
LP0020_06	167.8755343504434	0memhg38	FalseDI26830XA
LP0020_07	167.25005868074823	0memhg38	FalseDI26830XA
LP0020_08	169.33672775782858	0memhg38	FalseDI26830XA
LP0025_01_L004	169.72334391539925	0memhg38	FalseDI26830XA
LP0025_02_L004	175.55882685957874	0memhg38	FalseDI26830XA
LP0025_03_L003	168.5483073255425	0memhg38	FalseDI26830XA
LP0025_04_L004	170.4783581853461	0memhg38	FalseDI26830XA
LP0025_05_L003	172.21984186359177	0memhg38	FalseDI26830XA
LP0025_06_L003	168.4200748177122	0memhg38	FalseDI26830XA
LP0025_07_L004	166.32877797283936	0memhg38	FalseDI26830XA
LP0025_08_L004	170.2585096793291	0memhg38	FalseDI26830XA
LP0025_10_L003	145.28259378012413	0memhg38	FalseDI26830XA
LP0025_11_L003	166.04605078422722	0memhg38	FalseDI26830XA
LP0025_12_L003	168.60440606638394	0memhg38	FalseDI26830XA
LP0025_15_L003	165.072522911757	0memhg38	FalseDI26830XA
LP0025_17_L003	167.3864700374532	0memhg38	FalseDI26830XA
LP0025_21_L004	169.00935259733097	0memhg38	FalseDI26830XA
LP0025_24_L003	171.1554943734479	0memhg38	FalseDI26830XA
LP0026_05_L003	169.26470657624665	0memhg38	FalseDI26830XA
LP0026_07_L003	171.24934558470002	0memhg38	FalseDI26830XA
LP0026_08_L003	156.2012147364017	0memhg38	FalseDI26830XA
LP0026_22_L003	164.44065832642804	0memhg38	FalseDI26830XA
LP0026_26_L004	161.49224850592424	0memhg38	FalseDI26830XA
LP0026_38_L004	164.0895059477862	0memhg38	FalseDI26830XA
LP0026_42_L004	164.83545176475397	0memhg38	FalseDI26830XA
LP0027_26_L003	163.26859829511395	0memhg38	FalseDI26830XA
LP0027_35_L003	164.96080493645468	0memhg38	FalseDI26830XA
LP0027_39_L003	166.5417008009753	0memhg38	FalseDI26830XA
LP0028_01_L004	164.12512997474775	0memhg38	FalseDI26830XA
LP0029_02_L004	168.42965942197128	0memhg38	FalseDI26830XA
LP0029_04_L003	169.52427308201231	0memhg38	FalseDI26830XA
LP0029_05_L004	167.7479883182266	0memhg38	FalseDI26830XA
LP0029_06_L003	165.9940807397633	0memhg38	FalseDI26830XA
LP0030_03_L004	167.51745599571	0memhg38	FalseDI26830XA
LP0030_05_L004	168.7906009186501	0memhg38	FalseDI26830XA
LP0020_01	169.56576769592303	0memhg38	True40
LP0020_02	173.0772743205093	0memhg38	True40
LP0020_03	173.15445252823395	0memhg38	True40
LP0020_04	171.19291411961166	0memhg38	True40
LP0020_05	169.45109334346947	0memhg38	True40
LP0020_06	167.7599707308696	0memhg38	True40
LP0020_07	167.2035185732644	0memhg38	True40
LP0020_08	169.2687170842643	0memhg38	True40
LP0025_01_L004	169.69030595209503	0memhg38	True40
LP0025_02_L004	175.54076628047113	0memhg38	True40
LP0025_03_L003	168.51536972015262	0memhg38	True40
LP0025_04_L004	170.44891536393118	0memhg38	True40
LP0025_05_L003	172.1862837301032	0memhg38	True40
LP0025_06_L003	168.40077384788583	0memhg38	True40
LP0025_07_L004	166.2842071382996	0memhg38	True40
LP0025_08_L004	170.25382128266057	0memhg38	True40
LP0025_10_L003	145.3918480640555	0memhg38	True40
LP0025_11_L003	166.0656459241613	0memhg38	True40
LP0025_12_L003	168.601828847077	0memhg38	True40
LP0025_15_L003	165.12026962065735	0memhg38	True40
LP0025_17_L003	167.38267539327134	0memhg38	True40
LP0025_21_L004	168.9855498079864	0memhg38	True40
LP0025_24_L003	171.13061316416733	0memhg38	True40
LP0026_05_L003	169.2334171378953	0memhg38	True40
LP0026_07_L003	171.21398328957937	0memhg38	True40
LP0026_08_L003	156.25682533830837	0memhg38	True40
LP0026_22_L003	164.44224918854584	0memhg38	True40
LP0026_26_L004	161.55045073466573	0memhg38	True40
LP0026_38_L004	164.09065552486626	0memhg38	True40
LP0026_42_L004	164.87336611207195	0memhg38	True40
LP0027_26_L003	163.3142886078715	0memhg38	True40
LP0027_35_L003	164.9973415595071	0memhg38	True40
LP0027_39_L003	166.59554673455074	0memhg38	True40
LP0028_01_L004	164.13037413303783	0memhg38	True40
LP0029_02_L004	168.41216624702642	0memhg38	True40
LP0029_04_L003	169.49306952501468	0memhg38	True40
LP0029_05_L004	167.71673979823038	0memhg38	True40
LP0029_06_L003	165.98553711806107	0memhg38	True40
LP0030_03_L004	167.49450577544332	0memhg38	True40
LP0030_05_L004	168.75486975594202	0memhg38	True40
LP0020_01	169.57089482634169	0memhg38	TrueDI26830XA
LP0020_02	173.15769888688567	0memhg38	TrueDI26830XA
LP0020_03	173.12030507882983	0memhg38	TrueDI26830XA
LP0020_04	171.22280167052094	0memhg38	TrueDI26830XA
LP0020_05	169.433170993826	0memhg38	TrueDI26830XA
LP0020_06	167.7133517578323	0memhg38	TrueDI26830XA
LP0020_07	167.17193614955414	0memhg38	TrueDI26830XA
LP0020_08	169.2755714074668	0memhg38	TrueDI26830XA
LP0025_01_L004	169.68534368842614	0memhg38	TrueDI26830XA
LP0025_02_L004	175.53775563149154	0memhg38	TrueDI26830XA
LP0025_03_L003	168.48513082983953	0memhg38	TrueDI26830XA
LP0025_04_L004	170.4139738486727	0memhg38	TrueDI26830XA
LP0025_05_L003	172.17456604101307	0memhg38	TrueDI26830XA
LP0025_06_L003	168.3594336092639	0memhg38	TrueDI26830XA
