sampleID	globlen_mean	ref_genome	settings
LP0025_06_L003	137.13538939211352	0memhg38	TrueDI26830XA
LP0025_07_L004	136.96615836431607	0memhg38	TrueDI26830XA
LP0025_08_L004	136.86900680850172	0memhg38	TrueDI26830XA
LP0025_10_L003	131.70310769591606	0memhg38	TrueDI26830XA
LP0025_11_L003	137.487371759087	0memhg38	TrueDI26830XA
LP0025_12_L003	138.9402676822689	0memhg38	TrueDI26830XA
LP0025_15_L003	135.71471724619644	0memhg38	TrueDI26830XA
LP0025_17_L003	138.3236815698156	0memhg38	TrueDI26830XA
LP0025_21_L004	136.6048209526721	0memhg38	TrueDI26830XA
LP0025_24_L003	137.28552797353	0memhg38	TrueDI26830XA
LP0026_05_L003	137.74352049211777	0memhg38	TrueDI26830XA
LP0026_07_L003	137.87921302512083	0memhg38	TrueDI26830XA
LP0026_08_L003	134.10915287959514	0memhg38	TrueDI26830XA
LP0026_22_L003	132.48082893478187	0memhg38	TrueDI26830XA
LP0026_26_L004	136.16368516551853	0memhg38	TrueDI26830XA
LP0026_38_L004	135.6050193601088	0memhg38	TrueDI26830XA
LP0026_42_L004	134.26095039316837	0memhg38	TrueDI26830XA
LP0027_26_L003	137.62543751096058	0memhg38	TrueDI26830XA
LP0027_35_L003	138.50534977706963	0memhg38	TrueDI26830XA
LP0027_39_L003	136.95617138057267	0memhg38	TrueDI26830XA
LP0028_01_L004	134.035241836021	0memhg38	TrueDI26830XA
LP0029_02_L004	136.15915213866631	0memhg38	TrueDI26830XA
LP0029_04_L003	137.59522354423405	0memhg38	TrueDI26830XA
LP0029_05_L004	137.1467916223582	0memhg38	TrueDI26830XA
LP0029_06_L003	136.72095403109012	0memhg38	TrueDI26830XA
LP0030_03_L004	136.35045293905975	0memhg38	TrueDI26830XA
LP0030_05_L004	136.39292521510617	0memhg38	TrueDI26830XA
LP0020_01	136.92264440846796	0memhg38noalt	False40
LP0020_02	135.89723471817942	0memhg38noalt	False40
LP0020_03	137.2814933414659	0memhg38noalt	False40
LP0020_04	138.07773951671808	0memhg38noalt	False40
LP0020_05	136.52824448694088	0memhg38noalt	False40
LP0020_06	134.51184776479172	0memhg38noalt	False40
LP0020_07	135.84746464827268	0memhg38noalt	False40
LP0020_08	135.2907325403602	0memhg38noalt	False40
LP0025_01_L004	135.4174560348569	0memhg38noalt	False40
LP0025_02_L004	131.12874055401753	0memhg38noalt	False40
LP0025_03_L003	135.18339348546337	0memhg38noalt	False40
LP0025_04_L004	137.16420254104156	0memhg38noalt	False40
LP0025_05_L003	136.7122752279463	0memhg38noalt	False40
LP0025_06_L003	137.0158248000076	0memhg38noalt	False40
LP0025_07_L004	136.87510851717738	0memhg38noalt	False40
LP0025_08_L004	136.7187699475365	0memhg38noalt	False40
LP0025_10_L003	131.70132719820816	0memhg38noalt	False40
LP0025_11_L003	137.36232400578123	0memhg38noalt	False40
LP0025_12_L003	138.79148906000464	0memhg38noalt	False40
LP0025_15_L003	135.63277226482327	0memhg38noalt	False40
LP0025_17_L003	138.13495370999684	0memhg38noalt	False40
LP0025_21_L004	136.54147838081343	0memhg38noalt	False40
LP0025_24_L003	137.12214011947998	0memhg38noalt	False40
LP0026_05_L003	137.60267148025258	0memhg38noalt	False40
LP0026_07_L003	137.71074954242755	0memhg38noalt	False40
LP0026_08_L003	134.06002719475552	0memhg38noalt	False40
LP0026_22_L003	132.4952357236067	0memhg38noalt	False40
LP0026_26_L004	136.10307853166225	0memhg38noalt	False40
LP0026_38_L004	135.514385899351	0memhg38noalt	False40
LP0026_42_L004	134.22283340226704	0memhg38noalt	False40
LP0027_26_L003	137.44154285408104	0memhg38noalt	False40
LP0027_35_L003	138.32767897648722	0memhg38noalt	False40
LP0027_39_L003	136.81286550622147	0memhg38noalt	False40
LP0028_01_L004	133.98611848061972	0memhg38noalt	False40
LP0029_02_L004	136.03952068986865	0memhg38noalt	False40
LP0029_04_L003	137.46418745143114	0memhg38noalt	False40
LP0029_05_L004	137.0222112190416	0memhg38noalt	False40
LP0029_06_L003	136.61955687896003	0memhg38noalt	False40
LP0030_03_L004	136.24281118112893	0memhg38noalt	False40
LP0030_05_L004	136.3021648692802	0memhg38noalt	False40
LP0020_01	137.15151117235027	0memhg38noalt	FalseDI26830XA
LP0020_02	136.18227082506033	0memhg38noalt	FalseDI26830XA
LP0020_03	137.53494753364532	0memhg38noalt	FalseDI26830XA
LP0020_04	138.4268779484698	0memhg38noalt	FalseDI26830XA
LP0020_05	136.74731515816083	0memhg38noalt	FalseDI26830XA
LP0020_06	134.61910460854037	0memhg38noalt	FalseDI26830XA
LP0020_07	135.95556245579533	0memhg38noalt	FalseDI26830XA
LP0020_08	135.3971616838575	0memhg38noalt	FalseDI26830XA
LP0025_01_L004	135.55302814628294	0memhg38noalt	FalseDI26830XA
LP0025_02_L004	131.06615508197214	0memhg38noalt	FalseDI26830XA
LP0025_03_L003	135.3222408434611	0memhg38noalt	FalseDI26830XA
LP0025_04_L004	137.3226395743386	0memhg38noalt	FalseDI26830XA
LP0025_05_L003	136.8570138423205	0memhg38noalt	FalseDI26830XA
LP0025_06_L003	137.16939715719207	0memhg38noalt	FalseDI26830XA
LP0025_07_L004	137.01086116794465	0memhg38noalt	FalseDI26830XA
LP0025_08_L004	136.8820668756636	0memhg38noalt	FalseDI26830XA
LP0025_10_L003	131.72329659779197	0memhg38noalt	FalseDI26830XA
LP0025_11_L003	137.49285317599592	0memhg38noalt	FalseDI26830XA
LP0025_12_L003	138.9556530075817	0memhg38noalt	FalseDI26830XA
LP0025_15_L003	135.72158050172118	0memhg38noalt	FalseDI26830XA
LP0025_17_L003	138.31443233762437	0memhg38noalt	FalseDI26830XA
LP0025_21_L004	136.63711635374446	0memhg38noalt	FalseDI26830XA
LP0025_24_L003	137.29936193992967	0memhg38noalt	FalseDI26830XA
LP0026_05_L003	137.7796706693338	0memhg38noalt	FalseDI26830XA
LP0026_07_L003	137.8928361877478	0memhg38noalt	FalseDI26830XA
LP0026_08_L003	134.11984019311757	0memhg38noalt	FalseDI26830XA
LP0026_22_L003	132.51739264260667	0memhg38noalt	FalseDI26830XA
LP0026_26_L004	136.17390991312934	0memhg38noalt	FalseDI26830XA
LP0026_38_L004	135.62104757088935	0memhg38noalt	FalseDI26830XA
LP0026_42_L004	134.2804333184108	0memhg38noalt	FalseDI26830XA
LP0027_26_L003	137.6067208607347	0memhg38noalt	FalseDI26830XA
LP0027_35_L003	138.48301974531944	0memhg38noalt	FalseDI26830XA
LP0027_39_L003	136.94326278028944	0memhg38noalt	FalseDI26830XA
LP0028_01_L004	134.0426003517036	0memhg38noalt	FalseDI26830XA
LP0029_02_L004	136.1607421902814	0memhg38noalt	FalseDI26830XA
LP0029_04_L003	137.60544043290534	0memhg38noalt	FalseDI26830XA
LP0029_05_L004	137.16112575254968	0memhg38noalt	FalseDI26830XA
LP0029_06_L003	136.73077283705015	0memhg38noalt	FalseDI26830XA
LP0030_03_L004	136.3644161004865	0memhg38noalt	FalseDI26830XA
LP0030_05_L004	136.43375213206298	0memhg38noalt	FalseDI26830XA
LP0020_01	137.00028230855852	0memhg38noalt	True40
LP0020_02	136.01504062089583	0memhg38noalt	True40
LP0020_03	137.33161125630585	0memhg38noalt	True40
LP0020_04	138.21510449792189	0memhg38noalt	True40
LP0020_05	136.54372770294867	0memhg38noalt	True40
LP0020_06	134.423447151067	0memhg38noalt	True40
LP0020_07	135.86834913140356	0memhg38noalt	True40
LP0020_08	135.32411753707476	0memhg38noalt	True40
LP0025_01_L004	135.38635275242657	0memhg38noalt	True40
LP0025_02_L004	131.0822888651551	0memhg38noalt	True40
LP0025_03_L003	135.15883691847924	0memhg38noalt	True40
LP0025_04_L004	137.09316605042716	0memhg38noalt	True40
LP0025_05_L003	136.64488767393584	0memhg38noalt	True40
LP0025_06_L003	136.9949194222757	0memhg38noalt	True40
LP0025_07_L004	136.83738772087204	0memhg38noalt	True40
LP0025_08_L004	136.69250226690457	0memhg38noalt	True40
LP0025_10_L003	131.68136584661	0memhg38noalt	True40
LP0025_11_L003	137.34365010828202	0memhg38noalt	True40
LP0025_12_L003	138.7569498983963	0memhg38noalt	True40
LP0025_15_L003	135.62015170262447	0memhg38noalt	True40
LP0025_17_L003	138.13006743952212	0memhg38noalt	True40
LP0025_21_L004	136.49848615212548	0memhg38noalt	True40
LP0025_24_L003	137.100301866821	0memhg38noalt	True40
LP0026_05_L003	137.55330817409484	0memhg38noalt	True40
LP0026_07_L003	137.68630746906715	0memhg38noalt	True40
LP0026_08_L003	134.05138876841676	0memhg38noalt	True40
LP0026_22_L003	132.4646518173031	0memhg38noalt	True40
LP0026_26_L004	136.08846044512018	0memhg38noalt	True40
LP0026_38_L004	135.47479635978962	0memhg38noalt	True40
LP0026_42_L004	134.20913699312092	0memhg38noalt	True40
LP0027_26_L003	137.4609585685741	0memhg38noalt	True40
LP0027_35_L003	138.35093474780146	0memhg38noalt	True40
LP0027_39_L003	136.82357382363176	0memhg38noalt	True40
LP0028_01_L004	133.9817585734288	0memhg38noalt	True40
LP0029_02_L004	136.0300346884222	0memhg38noalt	True40
LP0029_04_L003	137.45829167801278	0memhg38noalt	True40
LP0029_05_L004	137.0059452680548	0memhg38noalt	True40
LP0029_06_L003	136.61503707840342	0memhg38noalt	True40
LP0030_03_L004	136.2382534074724	0memhg38noalt	True40
LP0030_05_L004	136.27099007452932	0memhg38noalt	True40
LP0020_01	137.20568158484434	0memhg38noalt	TrueDI26830XA
LP0020_02	136.22763525642483	0memhg38noalt	TrueDI26830XA
LP0020_03	137.5892761301269	0memhg38noalt	TrueDI26830XA
LP0020_04	138.44340920030254	0memhg38noalt	TrueDI26830XA
LP0020_05	136.74411174493437	0memhg38noalt	TrueDI26830XA
LP0020_06	134.53645752276844	0memhg38noalt	TrueDI26830XA
LP0020_07	135.95631072118857	0memhg38noalt	TrueDI26830XA
LP0020_08	135.41174632752916	0memhg38noalt	TrueDI26830XA
LP0025_01_L004	135.51352043010525	0memhg38noalt	TrueDI26830XA
LP0025_02_L004	130.99345676497987	0memhg38noalt	TrueDI26830XA
LP0025_03_L003	135.2916026536654	0memhg38noalt	TrueDI26830XA
LP0025_04_L004	137.2500851769516	0memhg38noalt	TrueDI26830XA
LP0025_05_L003	136.78917727514266	0memhg38noalt	TrueDI26830XA
LP0025_06_L003	137.14335362079638	0memhg38noalt	TrueDI26830XA
LP0025_07_L004	136.96153420749107	0memhg38noalt	TrueDI26830XA
LP0025_08_L004	136.85316778626117	0memhg38noalt	TrueDI26830XA
LP0025_10_L003	131.69877075573336	0memhg38noalt	TrueDI26830XA
LP0025_11_L003	137.46627145593095	0memhg38noalt	TrueDI26830XA
LP0025_12_L003	138.9104713474747	0memhg38noalt	TrueDI26830XA
LP0025_15_L003	135.69917271958357	0memhg38noalt	TrueDI26830XA
LP0025_17_L003	138.2993776859222	0memhg38noalt	TrueDI26830XA
LP0025_21_L004	136.58368829767448	0memhg38noalt	TrueDI26830XA
LP0025_24_L003	137.27070066487087	0memhg38noalt	TrueDI26830XA
LP0026_05_L003	137.72005862040155	0memhg38noalt	TrueDI26830XA
LP0026_07_L003	137.8573139109242	0memhg38noalt	TrueDI26830XA
LP0026_08_L003	134.10043117251476	0memhg38noalt	TrueDI26830XA
LP0026_22_L003	132.48302910417655	0memhg38noalt	TrueDI26830XA
LP0026_26_L004	136.15623593629516	0memhg38noalt	TrueDI26830XA
LP0026_38_L004	135.57670783568244	0memhg38noalt	TrueDI26830XA
LP0026_42_L004	134.25280057353345	0memhg38noalt	TrueDI26830XA
LP0027_26_L003	137.60612497716477	0memhg38noalt	TrueDI26830XA
LP0027_35_L003	138.48448814369232	0memhg38noalt	TrueDI26830XA
LP0027_39_L003	136.93941862994978	0memhg38noalt	TrueDI26830XA
LP0028_01_L004	134.02924342403006	0memhg38noalt	TrueDI26830XA
LP0029_02_L004	136.14288530017342	0memhg38noalt	TrueDI26830XA
LP0029_04_L003	137.59488063147197	0memhg38noalt	TrueDI26830XA
LP0029_05_L004	137.11781037825736	0memhg38noalt	TrueDI26830XA
LP0029_06_L003	136.71286705092803	0memhg38noalt	TrueDI26830XA
LP0030_03_L004	136.3476465870594	0memhg38noalt	TrueDI26830XA
LP0030_05_L004	136.3912038911918	0memhg38noalt	TrueDI26830XA
LP0020_01	136.75410601089416	30memhg19	False40
LP0020_02	135.8505329554074	30memhg19	False40
LP0020_03	137.08784430016547	30memhg19	False40
LP0020_04	137.91029453518433	30memhg19	False40
LP0020_05	136.39525343840333	30memhg19	False40
LP0020_06	134.39325873954675	30memhg19	False40
LP0020_07	135.68988973331207	30memhg19	False40
LP0020_08	135.12535294732805	30memhg19	False40
LP0025_01_L004	135.29211405533192	30memhg19	False40
LP0025_02_L004	131.09247536759432	30memhg19	False40
LP0025_03_L003	135.03347582052206	30memhg19	False40
LP0025_04_L004	136.9805290687091	30memhg19	False40
LP0025_05_L003	136.48363952350195	30memhg19	False40
LP0025_06_L003	136.80604635046876	30memhg19	False40
LP0025_07_L004	136.73867183145393	30memhg19	False40
LP0025_08_L004	136.53971087880092	30memhg19	False40
LP0025_10_L003	131.6343476437261	30memhg19	False40
LP0025_11_L003	137.17076295518774	30memhg19	False40
LP0025_12_L003	138.57848876794068	30memhg19	False40
LP0025_15_L003	135.48078974897186	30memhg19	False40
LP0025_17_L003	137.92485197845957	30memhg19	False40
LP0025_21_L004	136.3940525703364	30memhg19	False40
LP0025_24_L003	136.96158811263268	30memhg19	False40
LP0026_05_L003	137.42800231330702	30memhg19	False40
LP0026_07_L003	137.5280297107081	30memhg19	False40
LP0026_08_L003	133.9391979468747	30memhg19	False40
LP0026_22_L003	132.39768721387975	30memhg19	False40
LP0026_26_L004	135.99005701657478	30memhg19	False40
LP0026_38_L004	135.34922354156834	30memhg19	False40
LP0026_42_L004	134.08470510907247	30memhg19	False40
LP0027_26_L003	137.24577280391188	30memhg19	False40
LP0027_35_L003	138.1088899306871	30memhg19	False40
LP0027_39_L003	136.62674794031628	30memhg19	False40
LP0028_01_L004	133.8782377880141	30memhg19	False40
LP0029_02_L004	135.89368762017824	30memhg19	False40
LP0029_04_L003	137.23400128455438	30memhg19	False40
LP0029_05_L004	136.85065204239245	30memhg19	False40
LP0029_06_L003	136.4326286912437	30memhg19	False40
LP0030_03_L004	136.11724947297373	30memhg19	False40
LP0030_05_L004	136.14859058052937	30memhg19	False40
LP0020_01	137.0714823336748	30memhg19	FalseDI26830XA
LP0020_02	136.1215483010518	30memhg19	FalseDI26830XA
LP0020_03	137.453255536401	30memhg19	FalseDI26830XA
LP0020_04	138.31437509615878	30memhg19	FalseDI26830XA
LP0020_05	136.67340494574984	30memhg19	FalseDI26830XA
LP0020_06	134.56946146906014	30memhg19	FalseDI26830XA
LP0020_07	135.87653564412574	30memhg19	FalseDI26830XA
LP0020_08	135.3211371898611	30memhg19	FalseDI26830XA
LP0025_01_L004	135.4760409441116	30memhg19	FalseDI26830XA
LP0025_02_L004	131.02130336097093	30memhg19	FalseDI26830XA
LP0025_03_L003	135.23729581826674	30memhg19	FalseDI26830XA
LP0025_04_L004	137.22566409075918	30memhg19	FalseDI26830XA
LP0025_05_L003	136.746789115469	30memhg19	FalseDI26830XA
LP0025_06_L003	137.06118409132716	30memhg19	FalseDI26830XA
LP0025_07_L004	136.93158589686968	30memhg19	FalseDI26830XA
LP0025_08_L004	136.79414975257671	30memhg19	FalseDI26830XA
LP0025_10_L003	131.66317172642985	30memhg19	FalseDI26830XA
LP0025_11_L003	137.39389435319626	30memhg19	FalseDI26830XA
LP0025_12_L003	138.85317420302798	30memhg19	FalseDI26830XA
LP0025_15_L003	135.63529283284666	30memhg19	FalseDI26830XA
LP0025_17_L003	138.20841941484753	30memhg19	FalseDI26830XA
LP0025_21_L004	136.5575318611217	30memhg19	FalseDI26830XA
LP0025_24_L003	137.20591836378094	30memhg19	FalseDI26830XA
LP0026_05_L003	137.6802147366904	30memhg19	FalseDI26830XA
LP0026_07_L003	137.79485069405948	30memhg19	FalseDI26830XA
LP0026_08_L003	134.0397027420351	30memhg19	FalseDI26830XA
LP0026_22_L003	132.45294486521595	30memhg19	FalseDI26830XA
LP0026_26_L004	136.09729302286723	30memhg19	FalseDI26830XA
LP0026_38_L004	135.5310462298797	30memhg19	FalseDI26830XA
LP0026_42_L004	134.20245329992989	30memhg19	FalseDI26830XA
LP0027_26_L003	137.50161513877921	30memhg19	FalseDI26830XA
LP0027_35_L003	138.37746972329688	30memhg19	FalseDI26830XA
LP0027_39_L003	136.84703756801468	30memhg19	FalseDI26830XA
LP0028_01_L004	133.97216506290928	30memhg19	FalseDI26830XA
LP0029_02_L004	136.0785576804344	30memhg19	FalseDI26830XA
LP0029_04_L003	137.4954821500565	30memhg19	FalseDI26830XA
LP0029_05_L004	137.0677976856752	30memhg19	FalseDI26830XA
LP0029_06_L003	136.63131361601697	30memhg19	FalseDI26830XA
LP0030_03_L004	136.28471347421603	30memhg19	FalseDI26830XA
LP0030_05_L004	136.34516404607686	30memhg19	FalseDI26830XA
LP0020_01	136.8143806334982	30memhg19	True40
LP0020_02	135.88662955960706	30memhg19	True40
LP0020_03	137.15162934270066	30memhg19	True40
LP0020_04	138.01073366713638	30memhg19	True40
LP0020_05	136.40554540805144	30memhg19	True40
LP0020_06	134.32288695287542	30memhg19	True40
LP0020_07	135.69404608803924	30memhg19	True40
LP0020_08	135.18490210656753	30memhg19	True40
LP0025_01_L004	135.27073276431912	30memhg19	True40
LP0025_02_L004	131.05010644779534	30memhg19	True40
LP0025_03_L003	135.05214157124323	30memhg19	True40
LP0025_04_L004	136.9508580727822	30memhg19	True40
LP0025_05_L003	136.4991617903158	30memhg19	True40
LP0025_06_L003	136.82419035892843	30memhg19	True40
LP0025_07_L004	136.7228761602679	30memhg19	True40
LP0025_08_L004	136.53423448363776	30memhg19	True40
LP0025_10_L003	131.63426709301814	30memhg19	True40
LP0025_11_L003	137.1717313737337	30memhg19	True40
LP0025_12_L003	138.5681215314541	30memhg19	True40
LP0025_15_L003	135.4911314922488	30memhg19	True40
LP0025_17_L003	137.93417023006864	30memhg19	True40
LP0025_21_L004	136.36972189775446	30memhg19	True40
LP0025_24_L003	136.95225100643614	30memhg19	True40
LP0026_05_L003	137.399196275108	30memhg19	True40
LP0026_07_L003	137.51686059784316	30memhg19	True40
LP0026_08_L003	133.95747721580665	30memhg19	True40
LP0026_22_L003	132.39020596158022	30memhg19	True40
LP0026_26_L004	135.98593213627052	30memhg19	True40
LP0026_38_L004	135.35720904571218	30memhg19	True40
LP0026_42_L004	134.1183056588057	30memhg19	True40
LP0027_26_L003	137.30958257005113	30memhg19	True40
LP0027_35_L003	138.18168458262295	30memhg19	True40
LP0027_39_L003	136.67523471490725	30memhg19	True40
LP0028_01_L004	133.89468596228338	30memhg19	True40
LP0029_02_L004	135.908645454523	30memhg19	True40
LP0029_04_L003	137.26103895355797	30memhg19	True40
LP0029_05_L004	136.84504213520339	30memhg19	True40
LP0029_06_L003	136.45958737850844	30memhg19	True40
LP0030_03_L004	136.12195943048494	30memhg19	True40
LP0030_05_L004	136.13292340625668	30memhg19	True40
LP0020_01	137.11888124309482	30memhg19	TrueDI26830XA
LP0020_02	136.19482306240744	30memhg19	TrueDI26830XA
LP0020_03	137.49390971234573	30memhg19	TrueDI26830XA
LP0020_04	138.37227347920256	30memhg19	TrueDI26830XA
LP0020_05	136.7100910973085	30memhg19	TrueDI26830XA
LP0020_06	134.52153470699082	30memhg19	TrueDI26830XA
LP0020_07	135.88871636790464	30memhg19	TrueDI26830XA
LP0020_08	135.36323865818431	30memhg19	TrueDI26830XA
LP0025_01_L004	135.44895564290925	30memhg19	TrueDI26830XA
LP0025_02_L004	130.96006547598552	30memhg19	TrueDI26830XA
LP0025_03_L003	135.22753734118558	30memhg19	TrueDI26830XA
LP0025_04_L004	137.1820180080808	30memhg19	TrueDI26830XA
LP0025_05_L003	136.73987457040036	30memhg19	TrueDI26830XA
LP0025_06_L003	137.0650353788062	30memhg19	TrueDI26830XA
LP0025_07_L004	136.88764123078408	30memhg19	TrueDI26830XA
LP0025_08_L004	136.77512249611257	30memhg19	TrueDI26830XA
LP0025_10_L003	131.6499831098382	30memhg19	TrueDI26830XA
LP0025_11_L003	137.3842862180974	30memhg19	TrueDI26830XA
LP0025_12_L003	138.82568740144757	30memhg19	TrueDI26830XA
LP0025_15_L003	135.63405411252134	30memhg19	TrueDI26830XA
LP0025_17_L003	138.2112446271621	30memhg19	TrueDI26830XA
LP0025_21_L004	136.5137413530757	30memhg19	TrueDI26830XA
LP0025_24_L003	137.18345538768796	30memhg19	TrueDI26830XA
LP0026_05_L003	137.63910458457377	30memhg19	TrueDI26830XA
LP0026_07_L003	137.7747926482196	30memhg19	TrueDI26830XA
LP0026_08_L003	134.0387972175045	30memhg19	TrueDI26830XA
LP0026_22_L003	132.42768790937512	30memhg19	TrueDI26830XA
LP0026_26_L004	136.09208644346106	30memhg19	TrueDI26830XA
LP0026_38_L004	135.51844562490132	30memhg19	TrueDI26830XA
LP0026_42_L004	134.2033007033901	30memhg19	TrueDI26830XA
LP0027_26_L003	137.52549659393523	30memhg19	TrueDI26830XA
LP0027_35_L003	138.40907058996459	30memhg19	TrueDI26830XA
LP0027_39_L003	136.86460694738457	30memhg19	TrueDI26830XA
LP0028_01_L004	133.9774925031382	30memhg19	TrueDI26830XA
LP0029_02_L004	136.0818828810286	30memhg19	TrueDI26830XA
LP0029_04_L003	137.50270073935135	30memhg19	TrueDI26830XA
LP0029_05_L004	137.05165371333672	30memhg19	TrueDI26830XA
LP0029_06_L003	136.63037758097715	30memhg19	TrueDI26830XA
LP0030_03_L004	136.2830358857413	30memhg19	TrueDI26830XA
LP0030_05_L004	136.30986165471896	30memhg19	TrueDI26830XA
LP0020_01	137.13908328873404	30memhg19decoy	False40
LP0020_02	136.13328256996724	30memhg19decoy	False40
LP0020_03	137.53513139619784	30memhg19decoy	False40
LP0020_04	138.36496480586462	30memhg19decoy	False40
LP0020_05	136.7273130990792	30memhg19decoy	False40
LP0020_06	134.62836323534643	30memhg19decoy	False40
LP0020_07	135.95334491698983	30memhg19decoy	False40
LP0020_08	135.39191846855994	30memhg19decoy	False40
LP0025_01_L004	135.55257092708683	30memhg19decoy	False40
LP0025_02_L004	131.13882325087513	30memhg19decoy	False40
LP0025_03_L003	135.3142922828071	30memhg19decoy	False40
LP0025_04_L004	137.33773013434842	30memhg19decoy	False40
LP0025_05_L003	136.85932381211745	30memhg19decoy	False40
LP0025_06_L003	137.1749283182094	30memhg19decoy	False40
LP0025_07_L004	137.0107315350658	30memhg19decoy	False40
LP0025_08_L004	136.90693453514845	30memhg19decoy	False40
LP0025_10_L003	131.70954196438217	30memhg19decoy	False40
LP0025_11_L003	137.49917831395155	30memhg19decoy	False40
LP0025_12_L003	138.96119219415598	30memhg19decoy	False40
LP0025_15_L003	135.7460309508667	30memhg19decoy	False40
LP0025_17_L003	138.327618831863	30memhg19decoy	False40
LP0025_21_L004	136.66101279994368	30memhg19decoy	False40
LP0025_24_L003	137.2879675648067	30memhg19decoy	False40
LP0026_05_L003	137.79506663181604	30memhg19decoy	False40
LP0026_07_L003	137.91563376610475	30memhg19decoy	False40
LP0026_08_L003	134.10521479194412	30memhg19decoy	False40
LP0026_22_L003	132.524369596243	30memhg19decoy	False40
LP0026_26_L004	136.1607390678097	30memhg19decoy	False40
LP0026_38_L004	135.6338858595098	30memhg19decoy	False40
LP0026_42_L004	134.29087098600604	30memhg19decoy	False40
LP0027_26_L003	137.6076525579788	30memhg19decoy	False40
LP0027_35_L003	138.48245089175165	30memhg19decoy	False40
LP0027_39_L003	136.94339696921597	30memhg19decoy	False40
LP0028_01_L004	134.04429844556427	30memhg19decoy	False40
LP0029_02_L004	136.15413800788434	30memhg19decoy	False40
LP0029_04_L003	137.5999402115018	30memhg19decoy	False40
LP0029_05_L004	137.15158419341006	30memhg19decoy	False40
LP0029_06_L003	136.72169779562307	30memhg19decoy	False40
LP0030_03_L004	136.34776182070118	30memhg19decoy	False40
LP0030_05_L004	136.41806486992908	30memhg19decoy	False40
LP0020_01	137.1786705863139	30memhg19decoy	FalseDI26830XA
LP0020_02	136.19867508378147	30memhg19decoy	FalseDI26830XA
LP0020_03	137.57006202913706	30memhg19decoy	FalseDI26830XA
LP0020_04	138.46535335689046	30memhg19decoy	FalseDI26830XA
LP0020_05	136.77461315921047	30memhg19decoy	FalseDI26830XA
LP0020_06	134.6322932967138	30memhg19decoy	FalseDI26830XA
LP0020_07	135.96157783128854	30memhg19decoy	FalseDI26830XA
LP0020_08	135.40970032453333	30memhg19decoy	FalseDI26830XA
LP0025_01_L004	135.5641449566394	30memhg19decoy	FalseDI26830XA
LP0025_02_L004	131.05368609794328	30memhg19decoy	FalseDI26830XA
LP0025_03_L003	135.32793504319935	30memhg19decoy	FalseDI26830XA
LP0025_04_L004	137.34369441775573	30memhg19decoy	FalseDI26830XA
LP0025_05_L003	136.86885543868712	30memhg19decoy	FalseDI26830XA
LP0025_06_L003	137.18121403383762	30memhg19decoy	FalseDI26830XA
LP0025_07_L004	137.02268327128942	30memhg19decoy	FalseDI26830XA
LP0025_08_L004	136.91224089569482	30memhg19decoy	FalseDI26830XA
LP0025_10_L003	131.69384407348483	30memhg19decoy	FalseDI26830XA
LP0025_11_L003	137.49985695894722	30memhg19decoy	FalseDI26830XA
LP0025_12_L003	138.97476496302684	30memhg19decoy	FalseDI26830XA
LP0025_15_L003	135.72526838619126	30memhg19decoy	FalseDI26830XA
LP0025_17_L003	138.33416464581603	30memhg19decoy	FalseDI26830XA
LP0025_21_L004	136.64584076149242	30memhg19decoy	FalseDI26830XA
LP0025_24_L003	137.31030646089602	30memhg19decoy	FalseDI26830XA
LP0026_05_L003	137.79972965198465	30memhg19decoy	FalseDI26830XA
LP0026_07_L003	137.91904702993702	30memhg19decoy	FalseDI26830XA
LP0026_08_L003	134.09892232755286	30memhg19decoy	FalseDI26830XA
LP0026_22_L003	132.4984901218586	30memhg19decoy	FalseDI26830XA
LP0026_26_L004	136.15968222560625	30memhg19decoy	FalseDI26830XA
LP0026_38_L004	135.62270973013761	30memhg19decoy	FalseDI26830XA
LP0026_42_L004	134.2746578899496	30memhg19decoy	FalseDI26830XA
LP0027_26_L003	137.6174856809791	30memhg19decoy	FalseDI26830XA
LP0027_35_L003	138.49527694527694	30memhg19decoy	FalseDI26830XA
LP0027_39_L003	136.94646023685934	30memhg19decoy	FalseDI26830XA
LP0028_01_L004	134.02961103664182	30memhg19decoy	FalseDI26830XA
LP0029_02_L004	136.16482433345718	30memhg19decoy	FalseDI26830XA
LP0029_04_L003	137.60899853680556	30memhg19decoy	FalseDI26830XA
LP0029_05_L004	137.170169155035	30memhg19decoy	FalseDI26830XA
LP0029_06_L003	136.72529459424769	30memhg19decoy	FalseDI26830XA
LP0030_03_L004	136.36666364319382	30memhg19decoy	FalseDI26830XA
LP0030_05_L004	136.4359693775953	30memhg19decoy	FalseDI26830XA
LP0020_01	137.17313193341886	30memhg19decoy	True40
LP0020_02	136.1969177716187	30memhg19decoy	True40
LP0020_03	137.5640670354346	30memhg19decoy	True40
LP0020_04	138.39993204763138	30memhg19decoy	True40
LP0020_05	136.74920117200455	30memhg19decoy	True40
LP0020_06	134.5193922360794	30memhg19decoy	True40
LP0020_07	135.94742095608072	30memhg19decoy	True40
LP0020_08	135.40874931621073	30memhg19decoy	True40
LP0025_01_L004	135.51716970022025	30memhg19decoy	True40
LP0025_02_L004	131.0816325776876	30memhg19decoy	True40
LP0025_03_L003	135.26756539251912	30memhg19decoy	True40
LP0025_04_L004	137.27852513946382	30memhg19decoy	True40
LP0025_05_L003	136.8188750819154	30memhg19decoy	True40
