sampleID	FrEIA_score	ref_genome	settings
LP0025_21_L004	9.353166942280799	0memhg19decoy	FalseDI26830XA
LP0025_24_L003	5.571438713228419	0memhg19decoy	FalseDI26830XA
LP0026_05_L003	6.32971610903646	0memhg19decoy	FalseDI26830XA
LP0026_07_L003	4.170667656771658	0memhg19decoy	FalseDI26830XA
LP0026_08_L003	4.94170812383001	0memhg19decoy	FalseDI26830XA
LP0026_22_L003	5.09901822514879	0memhg19decoy	FalseDI26830XA
LP0026_26_L004	5.160757854959475	0memhg19decoy	FalseDI26830XA
LP0026_38_L004	6.794326310335621	0memhg19decoy	FalseDI26830XA
LP0026_42_L004	5.488940188693609	0memhg19decoy	FalseDI26830XA
LP0027_26_L003	5.717942445826343	0memhg19decoy	FalseDI26830XA
LP0027_35_L003	4.049798239539375	0memhg19decoy	FalseDI26830XA
LP0027_39_L003	3.7217173199701814	0memhg19decoy	FalseDI26830XA
LP0028_01_L004	6.9328440206400455	0memhg19decoy	FalseDI26830XA
LP0029_02_L004	4.3320551734917	0memhg19decoy	FalseDI26830XA
LP0029_04_L003	7.695425755214188	0memhg19decoy	FalseDI26830XA
LP0029_05_L004	5.194617671977757	0memhg19decoy	FalseDI26830XA
LP0029_06_L003	6.591557488988348	0memhg19decoy	FalseDI26830XA
LP0030_03_L004	5.281736034351861	0memhg19decoy	FalseDI26830XA
LP0030_05_L004	5.3109067057740855	0memhg19decoy	FalseDI26830XA
LP0020_01	0.6140888862245923	0memhg19decoy	True40
LP0020_02	0.965780886668223	0memhg19decoy	True40
LP0020_03	1.1549221651573303	0memhg19decoy	True40
LP0020_04	1.0756668710719326	0memhg19decoy	True40
LP0020_05	0.5908867171610575	0memhg19decoy	True40
LP0020_06	1.9151724141592055	0memhg19decoy	True40
LP0020_07	0.6456740623302075	0memhg19decoy	True40
LP0020_08	0.9160597944145265	0memhg19decoy	True40
LP0025_01_L004	3.512281230197169	0memhg19decoy	True40
LP0025_02_L004	1.5437940790776714	0memhg19decoy	True40
LP0025_03_L003	3.5913880444235744	0memhg19decoy	True40
LP0025_04_L004	1.4757232157576274	0memhg19decoy	True40
LP0025_05_L003	2.932583558599441	0memhg19decoy	True40
LP0025_06_L003	9.129881910161016	0memhg19decoy	True40
LP0025_07_L004	5.701089802987141	0memhg19decoy	True40
LP0025_08_L004	1.473589562139569	0memhg19decoy	True40
LP0025_10_L003	5.1349542746750645	0memhg19decoy	True40
LP0025_11_L003	12.266505652030911	0memhg19decoy	True40
LP0025_12_L003	6.982786591103243	0memhg19decoy	True40
LP0025_15_L003	8.634951051795039	0memhg19decoy	True40
LP0025_17_L003	6.801090335603557	0memhg19decoy	True40
LP0025_21_L004	8.680222175040946	0memhg19decoy	True40
LP0025_24_L003	4.706988230972949	0memhg19decoy	True40
LP0026_05_L003	6.489006881006839	0memhg19decoy	True40
LP0026_07_L003	4.144703798350817	0memhg19decoy	True40
LP0026_08_L003	4.931253462499374	0memhg19decoy	True40
LP0026_22_L003	5.027152969655838	0memhg19decoy	True40
LP0026_26_L004	5.190223941366086	0memhg19decoy	True40
LP0026_38_L004	6.875899057829498	0memhg19decoy	True40
LP0026_42_L004	5.4671189804115246	0memhg19decoy	True40
LP0027_26_L003	5.552954523336241	0memhg19decoy	True40
LP0027_35_L003	3.986312180038046	0memhg19decoy	True40
LP0027_39_L003	3.684820374475806	0memhg19decoy	True40
LP0028_01_L004	6.963754012896701	0memhg19decoy	True40
LP0029_02_L004	4.233131140693155	0memhg19decoy	True40
LP0029_04_L003	7.058234004545951	0memhg19decoy	True40
LP0029_05_L004	4.815874445388862	0memhg19decoy	True40
LP0029_06_L003	6.343571472424974	0memhg19decoy	True40
LP0030_03_L004	4.870807024836206	0memhg19decoy	True40
LP0030_05_L004	4.907988740114006	0memhg19decoy	True40
LP0020_01	0.6674045372784385	0memhg19decoy	TrueDI26830XA
LP0020_02	0.9425747510867843	0memhg19decoy	TrueDI26830XA
LP0020_03	1.145956328116252	0memhg19decoy	TrueDI26830XA
LP0020_04	1.1049006083590487	0memhg19decoy	TrueDI26830XA
LP0020_05	0.553087252395307	0memhg19decoy	TrueDI26830XA
LP0020_06	1.8281337005498646	0memhg19decoy	TrueDI26830XA
LP0020_07	0.6718390485191823	0memhg19decoy	TrueDI26830XA
LP0020_08	0.9361365597772732	0memhg19decoy	TrueDI26830XA
LP0025_01_L004	3.4870949287968376	0memhg19decoy	TrueDI26830XA
LP0025_02_L004	1.5789688113279503	0memhg19decoy	TrueDI26830XA
LP0025_03_L003	3.6429850896326403	0memhg19decoy	TrueDI26830XA
LP0025_04_L004	1.4290593359116164	0memhg19decoy	TrueDI26830XA
LP0025_05_L003	2.75950403042704	0memhg19decoy	TrueDI26830XA
LP0025_06_L003	9.375859869379488	0memhg19decoy	TrueDI26830XA
LP0025_07_L004	5.688642361597648	0memhg19decoy	TrueDI26830XA
LP0025_08_L004	1.4850633897948597	0memhg19decoy	TrueDI26830XA
LP0025_10_L003	5.137577809717829	0memhg19decoy	TrueDI26830XA
LP0025_11_L003	11.399552338070718	0memhg19decoy	TrueDI26830XA
LP0025_12_L003	7.306371103946807	0memhg19decoy	TrueDI26830XA
LP0025_15_L003	8.582931341267859	0memhg19decoy	TrueDI26830XA
LP0025_17_L003	6.960982287767272	0memhg19decoy	TrueDI26830XA
LP0025_21_L004	9.075606203563915	0memhg19decoy	TrueDI26830XA
LP0025_24_L003	5.6078481484943685	0memhg19decoy	TrueDI26830XA
LP0026_05_L003	6.352385927162533	0memhg19decoy	TrueDI26830XA
LP0026_07_L003	4.258683364114723	0memhg19decoy	TrueDI26830XA
LP0026_08_L003	4.951679245380838	0memhg19decoy	TrueDI26830XA
LP0026_22_L003	5.102708217353168	0memhg19decoy	TrueDI26830XA
LP0026_26_L004	5.173931079943524	0memhg19decoy	TrueDI26830XA
LP0026_38_L004	6.852814210186877	0memhg19decoy	TrueDI26830XA
LP0026_42_L004	5.491876955900697	0memhg19decoy	TrueDI26830XA
LP0027_26_L003	5.696039917280525	0memhg19decoy	TrueDI26830XA
LP0027_35_L003	4.012886070171029	0memhg19decoy	TrueDI26830XA
LP0027_39_L003	3.71724945342522	0memhg19decoy	TrueDI26830XA
LP0028_01_L004	6.988917928406775	0memhg19decoy	TrueDI26830XA
LP0029_02_L004	4.370566423100284	0memhg19decoy	TrueDI26830XA
LP0029_04_L003	7.830855776624545	0memhg19decoy	TrueDI26830XA
LP0029_05_L004	5.450218708038496	0memhg19decoy	TrueDI26830XA
LP0029_06_L003	6.581584131515698	0memhg19decoy	TrueDI26830XA
LP0030_03_L004	5.383040859133474	0memhg19decoy	TrueDI26830XA
LP0030_05_L004	5.38715521291546	0memhg19decoy	TrueDI26830XA
LP0020_01	0.69357475804136	0memhg38	False40
LP0020_02	0.9610905823503255	0memhg38	False40
LP0020_03	1.2194769418343845	0memhg38	False40
LP0020_04	1.1978039635291287	0memhg38	False40
LP0020_05	0.6764174479573782	0memhg38	False40
LP0020_06	1.7798380751084664	0memhg38	False40
LP0020_07	0.6985677072252674	0memhg38	False40
LP0020_08	0.8766712376195537	0memhg38	False40
LP0025_01_L004	3.320606999877683	0memhg38	False40
LP0025_02_L004	1.6021391107122056	0memhg38	False40
LP0025_03_L003	3.283363656718494	0memhg38	False40
LP0025_04_L004	1.5473383895505004	0memhg38	False40
LP0025_05_L003	2.8176305011859766	0memhg38	False40
LP0025_06_L003	5.757394736140406	0memhg38	False40
LP0025_07_L004	4.994597875850331	0memhg38	False40
LP0025_08_L004	1.519783905741819	0memhg38	False40
LP0025_10_L003	4.918106465501055	0memhg38	False40
LP0025_11_L003	9.479477725236263	0memhg38	False40
LP0025_12_L003	6.242022438161267	0memhg38	False40
LP0025_15_L003	7.0182195336073185	0memhg38	False40
LP0025_17_L003	5.221075039242392	0memhg38	False40
LP0025_21_L004	6.378611639057967	0memhg38	False40
LP0025_24_L003	4.389232233844713	0memhg38	False40
LP0026_05_L003	5.172678310983286	0memhg38	False40
LP0026_07_L003	3.7063721553716267	0memhg38	False40
LP0026_08_L003	4.5210245877574895	0memhg38	False40
LP0026_22_L003	4.764357123410447	0memhg38	False40
LP0026_26_L004	4.8998230292806575	0memhg38	False40
LP0026_38_L004	5.349002587681187	0memhg38	False40
LP0026_42_L004	4.78104936839248	0memhg38	False40
LP0027_26_L003	5.199456380557239	0memhg38	False40
LP0027_35_L003	3.8852881571487994	0memhg38	False40
LP0027_39_L003	3.4001242127715927	0memhg38	False40
LP0028_01_L004	5.9111086656584	0memhg38	False40
LP0029_02_L004	3.865091416957565	0memhg38	False40
LP0029_04_L003	5.692104357106456	0memhg38	False40
LP0029_05_L004	4.197832565420879	0memhg38	False40
LP0029_06_L003	5.315190826152483	0memhg38	False40
LP0030_03_L004	4.385843050754697	0memhg38	False40
LP0030_05_L004	4.183848489570294	0memhg38	False40
LP0020_01	0.792512454278486	0memhg38	FalseDI26830XA
LP0020_02	0.8282088895872385	0memhg38	FalseDI26830XA
LP0020_03	1.3128106369799253	0memhg38	FalseDI26830XA
LP0020_04	1.2757929769390945	0memhg38	FalseDI26830XA
LP0020_05	0.6644786924018814	0memhg38	FalseDI26830XA
LP0020_06	1.6611345256323646	0memhg38	FalseDI26830XA
LP0020_07	0.7821828080525874	0memhg38	FalseDI26830XA
LP0020_08	0.8366139346489992	0memhg38	FalseDI26830XA
LP0025_01_L004	3.4931327751296077	0memhg38	FalseDI26830XA
LP0025_02_L004	1.7470044406034175	0memhg38	FalseDI26830XA
LP0025_03_L003	3.6248625403252164	0memhg38	FalseDI26830XA
LP0025_04_L004	1.438582609644666	0memhg38	FalseDI26830XA
LP0025_05_L003	2.745688318077089	0memhg38	FalseDI26830XA
LP0025_06_L003	9.361989634599219	0memhg38	FalseDI26830XA
LP0025_07_L004	5.637521453278899	0memhg38	FalseDI26830XA
LP0025_08_L004	1.4999603319452708	0memhg38	FalseDI26830XA
LP0025_10_L003	5.123636839859149	0memhg38	FalseDI26830XA
LP0025_11_L003	11.328123123076919	0memhg38	FalseDI26830XA
LP0025_12_L003	7.097254850519408	0memhg38	FalseDI26830XA
LP0025_15_L003	8.430539225180288	0memhg38	FalseDI26830XA
LP0025_17_L003	6.868131494595235	0memhg38	FalseDI26830XA
LP0025_21_L004	9.460370756284561	0memhg38	FalseDI26830XA
LP0025_24_L003	5.546619344461849	0memhg38	FalseDI26830XA
LP0026_05_L003	6.371673127145894	0memhg38	FalseDI26830XA
LP0026_07_L003	4.152015719133937	0memhg38	FalseDI26830XA
LP0026_08_L003	4.8815617536219795	0memhg38	FalseDI26830XA
LP0026_22_L003	5.0892563090269425	0memhg38	FalseDI26830XA
LP0026_26_L004	5.103165750777185	0memhg38	FalseDI26830XA
LP0026_38_L004	6.687223756321754	0memhg38	FalseDI26830XA
LP0026_42_L004	5.425354622187073	0memhg38	FalseDI26830XA
LP0027_26_L003	5.611626141134137	0memhg38	FalseDI26830XA
LP0027_35_L003	4.013759105951553	0memhg38	FalseDI26830XA
LP0027_39_L003	3.6810483486629892	0memhg38	FalseDI26830XA
LP0028_01_L004	6.860413753843738	0memhg38	FalseDI26830XA
LP0029_02_L004	4.285819076306621	0memhg38	FalseDI26830XA
LP0029_04_L003	7.830007918272746	0memhg38	FalseDI26830XA
LP0029_05_L004	5.261153169568808	0memhg38	FalseDI26830XA
LP0029_06_L003	6.500954428505652	0memhg38	FalseDI26830XA
LP0030_03_L004	5.345854739332229	0memhg38	FalseDI26830XA
LP0030_05_L004	5.381649883362914	0memhg38	FalseDI26830XA
LP0020_01	0.6093162214040648	0memhg38	True40
LP0020_02	1.0128821360390443	0memhg38	True40
LP0020_03	1.085638966097717	0memhg38	True40
LP0020_04	1.0404828088089364	0memhg38	True40
LP0020_05	0.7018923415817288	0memhg38	True40
LP0020_06	1.943190351226664	0memhg38	True40
LP0020_07	0.6803477781206823	0memhg38	True40
LP0020_08	1.0125238975886994	0memhg38	True40
LP0025_01_L004	3.3286723236673037	0memhg38	True40
LP0025_02_L004	1.525153526607664	0memhg38	True40
LP0025_03_L003	3.338196020028455	0memhg38	True40
LP0025_04_L004	1.5293471714714462	0memhg38	True40
LP0025_05_L003	2.85130316979328	0memhg38	True40
LP0025_06_L003	5.990957010536607	0memhg38	True40
LP0025_07_L004	5.101944340486245	0memhg38	True40
LP0025_08_L004	1.5291369762744893	0memhg38	True40
LP0025_10_L003	4.942996737022272	0memhg38	True40
LP0025_11_L003	9.642980542955653	0memhg38	True40
LP0025_12_L003	6.272103643929897	0memhg38	True40
LP0025_15_L003	7.157414743000226	0memhg38	True40
LP0025_17_L003	5.32373617298118	0memhg38	True40
LP0025_21_L004	6.366039625438952	0memhg38	True40
LP0025_24_L003	4.421957458755809	0memhg38	True40
LP0026_05_L003	5.166654177582596	0memhg38	True40
LP0026_07_L003	3.7643837023073194	0memhg38	True40
LP0026_08_L003	4.563686653689196	0memhg38	True40
LP0026_22_L003	4.789035296274943	0memhg38	True40
LP0026_26_L004	4.936079495247925	0memhg38	True40
LP0026_38_L004	5.448727270626747	0memhg38	True40
LP0026_42_L004	4.849183582567507	0memhg38	True40
LP0027_26_L003	5.2225508739113415	0memhg38	True40
LP0027_35_L003	3.852054322155679	0memhg38	True40
LP0027_39_L003	3.4224025146637245	0memhg38	True40
LP0028_01_L004	6.001513747824104	0memhg38	True40
LP0029_02_L004	3.902136802891143	0memhg38	True40
LP0029_04_L003	5.760219373886363	0memhg38	True40
LP0029_05_L004	4.3385320652850465	0memhg38	True40
LP0029_06_L003	5.396222230170865	0memhg38	True40
LP0030_03_L004	4.473521144761942	0memhg38	True40
LP0030_05_L004	4.26166990463917	0memhg38	True40
LP0020_01	0.7004745907776007	0memhg38	TrueDI26830XA
LP0020_02	0.9033956405847434	0memhg38	TrueDI26830XA
LP0020_03	1.1769860156008103	0memhg38	TrueDI26830XA
LP0020_04	1.116308000906614	0memhg38	TrueDI26830XA
LP0020_05	0.6133424604590993	0memhg38	TrueDI26830XA
LP0020_06	1.838450503024868	0memhg38	TrueDI26830XA
LP0020_07	0.7040112170663207	0memhg38	TrueDI26830XA
LP0020_08	0.9336509718748787	0memhg38	TrueDI26830XA
