sampleID	tMAD_vs_control	ref_genome	settings
LP0020_01	0.00912101788581452	0memhg38	TrueDI26830XA
LP0020_02	0.0109844051943742	0memhg38	TrueDI26830XA
LP0020_03	0.0190791454906316	0memhg38	TrueDI26830XA
LP0020_04	0.0120828037987147	0memhg38	TrueDI26830XA
LP0020_05	0.00772187499999999	0memhg38	TrueDI26830XA
LP0020_06	0.0134728539604975	0memhg38	TrueDI26830XA
LP0020_07	0.0109256674465471	0memhg38	TrueDI26830XA
LP0020_08	0.0103337786011134	0memhg38	TrueDI26830XA
LP0025_01_L004	0.00643298141670305	0memhg38	TrueDI26830XA
LP0025_02_L004	0.0124037277880004	0memhg38	TrueDI26830XA
LP0025_03_L003	0.00911782193202904	0memhg38	TrueDI26830XA
LP0025_04_L004	0.00544562546902202	0memhg38	TrueDI26830XA
LP0025_07_L004	0.0117594588453383	0memhg38	TrueDI26830XA
LP0025_08_L004	0.0114688864354622	0memhg38	TrueDI26830XA
LP0029_02_L004	0.00723339948908813	0memhg38	TrueDI26830XA
LP0029_04_L003	0.0121869082822851	0memhg38	TrueDI26830XA
LP0029_05_L004	0.00643298141670304	0memhg38	TrueDI26830XA
LP0029_06_L003	0.00512895106898009	0memhg38	TrueDI26830XA
LP0030_03_L004	0.00752410476910086	0memhg38	TrueDI26830XA
LP0030_05_L004	0.00951774429698966	0memhg38	TrueDI26830XA
LP0025_05_L003	0.0050339578146303	0memhg38	TrueDI26830XA
LP0025_06_L003	0.00672926844834808	0memhg38	TrueDI26830XA
LP0025_10_L003	0.0472609891240565	0memhg38	TrueDI26830XA
LP0025_11_L003	0.010810625	0memhg38	TrueDI26830XA
LP0025_12_L003	0.0172398512216117	0memhg38	TrueDI26830XA
LP0025_15_L003	0.0334842066872805	0memhg38	TrueDI26830XA
LP0025_17_L003	0.0089534936676024	0memhg38	TrueDI26830XA
LP0025_21_L004	0.0633498346240526	0memhg38	TrueDI26830XA
LP0025_24_L003	0.0065289931012914	0memhg38	TrueDI26830XA
LP0026_05_L003	0.0189866210315494	0memhg38	TrueDI26830XA
LP0026_07_L003	0.00882370101044764	0memhg38	TrueDI26830XA
LP0026_08_L003	0.208309793888455	0memhg38	TrueDI26830XA
LP0026_22_L003	0.0274288315315755	0memhg38	TrueDI26830XA
LP0026_26_L004	0.048610675161863	0memhg38	TrueDI26830XA
LP0026_38_L004	0.0531130664310673	0memhg38	TrueDI26830XA
LP0026_42_L004	0.106268497066752	0memhg38	TrueDI26830XA
LP0027_26_L003	0.054053125	0memhg38	TrueDI26830XA
LP0027_35_L003	0.0569694019338935	0memhg38	TrueDI26830XA
LP0027_39_L003	0.0271945042700408	0memhg38	TrueDI26830XA
LP0028_01_L004	0.0467230326893096	0memhg38	TrueDI26830XA
LP0020_01	0.0117616367704094	0memhg38noalt	False40
LP0020_02	0.0106069435907066	0memhg38noalt	False40
LP0020_03	0.00922647202609948	0memhg38noalt	False40
LP0020_04	0.0116185598233156	0memhg38noalt	False40
LP0020_05	0.00911759420821918	0memhg38noalt	False40
LP0020_06	0.0102242113508517	0memhg38noalt	False40
LP0020_07	0.00842024727079319	0memhg38noalt	False40
LP0020_08	0.0102123619633091	0memhg38noalt	False40
LP0025_01_L004	0.00911713898342019	0memhg38noalt	False40
LP0025_02_L004	0.00990097085659498	0memhg38noalt	False40
LP0025_03_L003	0.00772187499999999	0memhg38noalt	False40
LP0025_04_L004	0.0126865055645725	0memhg38noalt	False40
LP0025_07_L004	0.00964145738475307	0memhg38noalt	False40
LP0025_08_L004	0.00782562484652981	0memhg38noalt	False40
LP0029_02_L004	0.00822725768626354	0memhg38noalt	False40
LP0029_04_L003	0.00713181002811484	0memhg38noalt	False40
LP0029_05_L004	0.00935374158876669	0memhg38noalt	False40
LP0029_06_L003	0.009301347696016	0memhg38noalt	False40
LP0030_03_L004	0.00782255207746319	0memhg38noalt	False40
LP0030_05_L004	0.0119117669463471	0memhg38noalt	False40
LP0025_05_L003	0.00543194640136959	0memhg38noalt	False40
LP0025_06_L003	0.0113128200688496	0memhg38noalt	False40
LP0025_10_L003	0.0381673380645421	0memhg38noalt	False40
LP0025_11_L003	0.00895692968076445	0memhg38noalt	False40
LP0025_12_L003	0.00924029214431441	0memhg38noalt	False40
LP0025_15_L003	0.0355806235514683	0memhg38noalt	False40
LP0025_17_L003	0.0138714230706908	0memhg38noalt	False40
LP0025_21_L004	0.0549627326388192	0memhg38noalt	False40
LP0025_24_L003	0.00911850554954011	0memhg38noalt	False40
LP0026_05_L003	0.016988125	0memhg38noalt	False40
LP0026_07_L003	0.0110942736139717	0memhg38noalt	False40
LP0026_08_L003	0.178163963714801	0memhg38noalt	False40
LP0026_22_L003	0.0243134865068734	0memhg38noalt	False40
LP0026_26_L004	0.0518767155240294	0memhg38noalt	False40
LP0026_38_L004	0.0518074555596775	0memhg38noalt	False40
LP0026_42_L004	0.113652886233154	0memhg38noalt	False40
LP0027_26_L003	0.052504248587499	0memhg38noalt	False40
LP0027_35_L003	0.0665366945533744	0memhg38noalt	False40
LP0027_39_L003	0.0425278630625424	0memhg38noalt	False40
LP0028_01_L004	0.0454065369857603	0memhg38noalt	False40
LP0020_01	0.0114767957516237	0memhg38noalt	FalseDI26830XA
LP0020_02	0.0112091820613414	0memhg38noalt	FalseDI26830XA
LP0020_03	0.00783794606031406	0memhg38noalt	FalseDI26830XA
LP0020_04	0.011320793014955	0memhg38noalt	FalseDI26830XA
LP0020_05	0.00614023108175588	0memhg38noalt	FalseDI26830XA
LP0020_06	0.00892779506499529	0memhg38noalt	FalseDI26830XA
LP0020_07	0.0113399812908137	0memhg38noalt	FalseDI26830XA
LP0020_08	0.00959594206470927	0memhg38noalt	FalseDI26830XA
LP0025_01_L004	0.00783383362164485	0memhg38noalt	FalseDI26830XA
LP0025_02_L004	0.0127835562325462	0memhg38noalt	FalseDI26830XA
LP0025_03_L003	0.00742228847956843	0memhg38noalt	FalseDI26830XA
LP0025_04_L004	0.0095241268144069	0memhg38noalt	FalseDI26830XA
LP0025_07_L004	0.0113902183342698	0memhg38noalt	FalseDI26830XA
LP0025_08_L004	0.00573631980897157	0memhg38noalt	FalseDI26830XA
LP0029_02_L004	0.0057328994879211	0memhg38noalt	FalseDI26830XA
LP0029_04_L003	0.00990914090826111	0memhg38noalt	FalseDI26830XA
LP0029_05_L004	0.00812384680547558	0memhg38noalt	FalseDI26830XA
LP0029_06_L003	0.00772187499999999	0memhg38noalt	FalseDI26830XA
LP0030_03_L004	0.00615028371551968	0memhg38noalt	FalseDI26830XA
LP0030_05_L004	0.00672448624196783	0memhg38noalt	FalseDI26830XA
LP0025_05_L003	0.00433399318509204	0memhg38noalt	FalseDI26830XA
LP0025_06_L003	0.00861433198379385	0memhg38noalt	FalseDI26830XA
LP0025_10_L003	0.0374795208212816	0memhg38noalt	FalseDI26830XA
LP0025_11_L003	0.0133056634713413	0memhg38noalt	FalseDI26830XA
LP0025_12_L003	0.0113528153751482	0memhg38noalt	FalseDI26830XA
LP0025_15_L003	0.0276832286181651	0memhg38noalt	FalseDI26830XA
LP0025_17_L003	0.0190637677194658	0memhg38noalt	FalseDI26830XA
LP0025_21_L004	0.0671333101347978	0memhg38noalt	FalseDI26830XA
LP0025_24_L003	0.00573563529795302	0memhg38noalt	FalseDI26830XA
LP0026_05_L003	0.0161791479340582	0memhg38noalt	FalseDI26830XA
LP0026_07_L003	0.00852297252681689	0memhg38noalt	FalseDI26830XA
LP0026_08_L003	0.177708294642332	0memhg38noalt	FalseDI26830XA
LP0026_22_L003	0.0201702390686227	0memhg38noalt	FalseDI26830XA
LP0026_26_L004	0.0541843679586918	0memhg38noalt	FalseDI26830XA
LP0026_38_L004	0.057312360528315	0memhg38noalt	FalseDI26830XA
LP0026_42_L004	0.115461578779196	0memhg38noalt	FalseDI26830XA
LP0027_26_L003	0.0476442243370027	0memhg38noalt	FalseDI26830XA
LP0027_35_L003	0.0563742128383594	0memhg38noalt	FalseDI26830XA
LP0027_39_L003	0.042720846777001	0memhg38noalt	FalseDI26830XA
LP0028_01_L004	0.041698125	0memhg38noalt	FalseDI26830XA
LP0020_01	0.0068299428493273	0memhg38noalt	True40
LP0020_02	0.00541945420385456	0memhg38noalt	True40
LP0020_03	0.0096432857347258	0memhg38noalt	True40
LP0020_04	0.0133020216712078	0memhg38noalt	True40
LP0020_05	0.0100016479340582	0memhg38noalt	True40
LP0020_06	0.0121648520888872	0memhg38noalt	True40
LP0020_07	0.0110541007344055	0memhg38noalt	True40
LP0020_08	0.00852411114659461	0memhg38noalt	True40
LP0025_01_L004	0.0105146802797019	0memhg38noalt	True40
LP0025_02_L004	0.00921895468011654	0memhg38noalt	True40
LP0025_03_L003	0.00952173141670302	0memhg38noalt	True40
LP0025_04_L004	0.00824322702962752	0memhg38noalt	True40
LP0025_07_L004	0.0105142245346824	0memhg38noalt	True40
LP0025_08_L004	0.0111774017595303	0memhg38noalt	True40
LP0029_02_L004	0.00573289948792107	0memhg38noalt	True40
LP0029_04_L003	0.0089277950649953	0memhg38noalt	True40
LP0029_05_L004	0.00772187500000002	0memhg38noalt	True40
LP0029_06_L003	0.00882918157501389	0memhg38noalt	True40
LP0030_03_L004	0.00964145738475307	0memhg38noalt	True40
LP0030_05_L004	0.0112165891354087	0memhg38noalt	True40
LP0025_05_L003	0.00672687461447453	0memhg38noalt	True40
LP0025_06_L003	0.00882986765370143	0memhg38noalt	True40
LP0025_10_L003	0.0385262447079695	0memhg38noalt	True40
LP0025_11_L003	0.0110561623436265	0memhg38noalt	True40
LP0025_12_L003	0.0106232179077842	0memhg38noalt	True40
LP0025_15_L003	0.0286795365410178	0memhg38noalt	True40
LP0025_17_L003	0.0141697043861606	0memhg38noalt	True40
LP0025_21_L004	0.0660710357625071	0memhg38noalt	True40
LP0025_24_L003	0.00673098168376402	0memhg38noalt	True40
LP0026_05_L003	0.020076875	0memhg38noalt	True40
LP0026_07_L003	0.00782767503081564	0memhg38noalt	True40
LP0026_08_L003	0.16879986523139	0memhg38noalt	True40
LP0026_22_L003	0.0339814633404489	0memhg38noalt	True40
LP0026_26_L004	0.0464547576764556	0memhg38noalt	True40
LP0026_38_L004	0.060403707611436	0memhg38noalt	True40
LP0026_42_L004	0.108832440710125	0memhg38noalt	True40
LP0027_26_L003	0.0604523111298585	0memhg38noalt	True40
LP0027_35_L003	0.0651945883009192	0memhg38noalt	True40
LP0027_39_L003	0.0450492605235567	0memhg38noalt	True40
LP0028_01_L004	0.0427890577220773	0memhg38noalt	True40
LP0020_01	0.012335340467664	0memhg38noalt	TrueDI26830XA
LP0020_02	0.0112985014887434	0memhg38noalt	TrueDI26830XA
LP0020_03	0.0153535771670579	0memhg38noalt	TrueDI26830XA
LP0020_04	0.0116242678131274	0memhg38noalt	TrueDI26830XA
LP0020_05	0.00754634053514813	0memhg38noalt	TrueDI26830XA
LP0020_06	0.00923023622429821	0memhg38noalt	TrueDI26830XA
LP0020_07	0.0134147733288708	0memhg38noalt	TrueDI26830XA
LP0020_08	0.0113048601164803	0memhg38noalt	TrueDI26830XA
LP0025_01_L004	0.00772187500000001	0memhg38noalt	TrueDI26830XA
LP0025_02_L004	0.0176459658275097	0memhg38noalt	TrueDI26830XA
LP0025_03_L003	0.0095129683298853	0memhg38noalt	TrueDI26830XA
LP0025_04_L004	0.00782767503081565	0memhg38noalt	TrueDI26830XA
LP0025_07_L004	0.0100040324230992	0memhg38noalt	TrueDI26830XA
LP0025_08_L004	0.00981836087153319	0memhg38noalt	TrueDI26830XA
LP0029_02_L004	0.0102232980728471	0memhg38noalt	TrueDI26830XA
LP0029_04_L003	0.00582880081895998	0memhg38noalt	TrueDI26830XA
LP0029_05_L004	0.00363983393743836	0memhg38noalt	TrueDI26830XA
LP0029_06_L003	0.0145988892416442	0memhg38noalt	TrueDI26830XA
LP0030_03_L004	0.0075493135454917	0memhg38noalt	TrueDI26830XA
LP0030_05_L004	0.00788343595047364	0memhg38noalt	TrueDI26830XA
LP0025_05_L003	0.00433626893838096	0memhg38noalt	TrueDI26830XA
LP0025_06_L003	0.00533195361141181	0memhg38noalt	TrueDI26830XA
LP0025_10_L003	0.0395235820221898	0memhg38noalt	TrueDI26830XA
LP0025_11_L003	0.016988125	0memhg38noalt	TrueDI26830XA
LP0025_12_L003	0.0152811308013803	0memhg38noalt	TrueDI26830XA
LP0025_15_L003	0.0322385432159076	0memhg38noalt	TrueDI26830XA
LP0025_17_L003	0.0141572961820452	0memhg38noalt	TrueDI26830XA
LP0025_21_L004	0.0678544051923804	0memhg38noalt	TrueDI26830XA
LP0025_24_L003	0.0103221494890881	0memhg38noalt	TrueDI26830XA
LP0026_05_L003	0.020076875	0memhg38noalt	TrueDI26830XA
LP0026_07_L003	0.00783588916895718	0memhg38noalt	TrueDI26830XA
LP0026_08_L003	0.184501696577622	0memhg38noalt	TrueDI26830XA
LP0026_22_L003	0.0208900556710948	0memhg38noalt	TrueDI26830XA
LP0026_26_L004	0.0453370713898233	0memhg38noalt	TrueDI26830XA
LP0026_38_L004	0.0514266699382145	0memhg38noalt	TrueDI26830XA
LP0026_42_L004	0.107892573262078	0memhg38noalt	TrueDI26830XA
LP0027_26_L003	0.0629670835986138	0memhg38noalt	TrueDI26830XA
LP0027_35_L003	0.0557937836507635	0memhg38noalt	TrueDI26830XA
LP0027_39_L003	0.0362302436320589	0memhg38noalt	TrueDI26830XA
LP0028_01_L004	0.0386249252234764	0memhg38noalt	TrueDI26830XA
LP0020_01	0.011913135297953	30memhg19	False40
LP0020_02	0.0130211263839854	30memhg19	False40
LP0020_03	0.0149991494879211	30memhg19	False40
LP0020_04	0.0157048243320209	30memhg19	False40
LP0020_05	0.0149991494879211	30memhg19	False40
LP0020_06	0.0106217360095197	30memhg19	False40
LP0020_07	0.0119213642134708	30memhg19	False40
LP0020_08	0.0113351771638678	30memhg19	False40
LP0025_01_L004	0.00502997719336425	30memhg19	False40
LP0025_02_L004	0.0143024865400918	30memhg19	False40
LP0025_03_L003	0.0133954293811405	30memhg19	False40
LP0025_04_L004	0.00911782193202907	30memhg19	False40
LP0025_07_L004	0.0107022907018461	30memhg19	False40
LP0025_08_L004	0.00882370101044764	30memhg19	False40
LP0029_02_L004	0.0105096752519641	30memhg19	False40
LP0029_04_L003	0.0105142245346824	30memhg19	False40
LP0029_05_L004	0.0103396017086595	30memhg19	False40
LP0029_06_L003	0.0067296108715332	30memhg19	False40
LP0030_03_L004	0.0112091820613414	30memhg19	False40
LP0030_05_L004	0.00998735729875417	30memhg19	False40
LP0025_05_L003	0.0110458610392266	30memhg19	False40
LP0025_06_L003	0.0120551689254188	30memhg19	False40
LP0025_10_L003	0.0325361328261617	30memhg19	False40
LP0025_11_L003	0.00961410367163345	30memhg19	False40
LP0025_12_L003	0.00615154214431442	30memhg19	False40
LP0025_15_L003	0.0389391154148423	30memhg19	False40
LP0025_17_L003	0.0109297839203189	30memhg19	False40
LP0025_21_L004	0.0697266066679579	30memhg19	False40
LP0025_24_L003	0.00533183947035588	30memhg19	False40
LP0026_05_L003	0.020076875	30memhg19	False40
LP0026_07_L003	0.0092272140540544	30memhg19	False40
LP0026_08_L003	0.19513264686879	30memhg19	False40
LP0026_22_L003	0.0205885989843192	30memhg19	False40
LP0026_26_L004	0.0975456717559226	30memhg19	False40
LP0026_38_L004	0.0722784123121598	30memhg19	False40
LP0026_42_L004	0.116820333205446	30memhg19	False40
LP0027_26_L003	0.0666138177105447	30memhg19	False40
LP0027_35_L003	0.0447909344072666	30memhg19	False40
LP0027_39_L003	0.0362507095734596	30memhg19	False40
LP0028_01_L004	0.057141875	30memhg19	False40
LP0020_01	0.00784103392031888	30memhg19	FalseDI26830XA
LP0020_02	0.0164044529761912	30memhg19	FalseDI26830XA
LP0020_03	0.0110007346803828	30memhg19	FalseDI26830XA
LP0020_04	0.0122019038934433	30memhg19	FalseDI26830XA
LP0020_05	0.0128205072702486	30memhg19	FalseDI26830XA
LP0020_06	0.0110706125220609	30memhg19	FalseDI26830XA
LP0020_07	0.0106484844127829	30memhg19	FalseDI26830XA
LP0020_08	0.00837750172230685	30memhg19	FalseDI26830XA
LP0025_01_L004	0.00683951663055357	30memhg19	FalseDI26830XA
LP0025_02_L004	0.0120165450649953	30memhg19	FalseDI26830XA
LP0025_03_L003	0.0109986911671637	30memhg19	FalseDI26830XA
LP0025_04_L004	0.0133129613508516	30memhg19	FalseDI26830XA
LP0025_07_L004	0.0124516438161732	30memhg19	FalseDI26830XA
LP0025_08_L004	0.00573974572060909	30memhg19	FalseDI26830XA
LP0029_02_L004	0.00960683192754055	30memhg19	FalseDI26830XA
LP0029_04_L003	0.0106128547691009	30memhg19	FalseDI26830XA
LP0029_05_L004	0.0103357190027908	30memhg19	FalseDI26830XA
LP0029_06_L003	0.0110499795391356	30memhg19	FalseDI26830XA
LP0030_03_L004	0.0106291503424686	30memhg19	FalseDI26830XA
LP0030_05_L004	0.00472766554965241	30memhg19	FalseDI26830XA
LP0025_05_L003	0.0127046730897532	30memhg19	FalseDI26830XA
LP0025_06_L003	0.016345275401027	30memhg19	FalseDI26830XA
LP0025_10_L003	0.032506253626051	30memhg19	FalseDI26830XA
LP0025_11_L003	0.0102187361545663	30memhg19	FalseDI26830XA
LP0025_12_L003	0.0120165450649953	30memhg19	FalseDI26830XA
LP0025_15_L003	0.0404574195047988	30memhg19	FalseDI26830XA
LP0025_17_L003	0.0178166523360812	30memhg19	FalseDI26830XA
LP0025_21_L004	0.0896270270794277	30memhg19	FalseDI26830XA
LP0025_24_L003	0.00603043983693626	30memhg19	FalseDI26830XA
LP0026_05_L003	0.016988125	30memhg19	FalseDI26830XA
LP0026_07_L003	0.0075196706627247	30memhg19	FalseDI26830XA
LP0026_08_L003	0.162840092241505	30memhg19	FalseDI26830XA
LP0026_22_L003	0.0177650049895996	30memhg19	FalseDI26830XA
LP0026_26_L004	0.102928783769462	30memhg19	FalseDI26830XA
LP0026_38_L004	0.0757202722364319	30memhg19	FalseDI26830XA
LP0026_42_L004	0.117506317394607	30memhg19	FalseDI26830XA
LP0027_26_L003	0.0501122486801495	30memhg19	FalseDI26830XA
LP0027_35_L003	0.0550256926822865	30memhg19	FalseDI26830XA
LP0027_39_L003	0.0271451989156412	30memhg19	FalseDI26830XA
LP0028_01_L004	0.0457021145544827	30memhg19	FalseDI26830XA
LP0020_01	0.0079612295391356	30memhg19	True40
LP0020_02	0.00712725257573662	30memhg19	True40
LP0020_03	0.0166456376651079	30memhg19	True40
LP0020_04	0.00964328573472579	30memhg19	True40
LP0020_05	0.0109225836216448	30memhg19	True40
LP0020_06	0.00895692968076445	30memhg19	True40
LP0020_07	0.0131791445806862	30memhg19	True40
LP0020_08	0.0082304473847082	30memhg19	True40
LP0025_01_L004	0.0050368066865412	30memhg19	True40
LP0025_02_L004	0.010810625	30memhg19	True40
LP0025_03_L003	0.013899375	30memhg19	True40
LP0025_04_L004	0.00783177941706026	30memhg19	True40
LP0025_07_L004	0.00862297422675427	30memhg19	True40
LP0025_08_L004	0.0109205294170603	30memhg19	True40
LP0029_02_L004	0.00790585613732117	30memhg19	True40
LP0029_04_L003	0.0116140001379865	30memhg19	True40
LP0029_05_L004	0.0138235947241321	30memhg19	True40
LP0029_06_L003	0.00964511468249281	30memhg19	True40
LP0030_03_L004	0.0143064814789648	30memhg19	True40
LP0030_05_L004	0.0119056204046143	30memhg19	True40
LP0025_05_L003	0.00882986765370143	30memhg19	True40
LP0025_06_L003	0.0101664630768118	30memhg19	True40
LP0025_10_L003	0.0432722419704681	30memhg19	True40
LP0025_11_L003	0.0141325527992051	30memhg19	True40
LP0025_12_L003	0.00712907466423527	30memhg19	True40
LP0025_15_L003	0.0283797814708385	30memhg19	True40
LP0025_17_L003	0.0188975116434169	30memhg19	True40
LP0025_21_L004	0.0627607371891109	30memhg19	True40
LP0025_24_L003	0.00653810207043063	30memhg19	True40
LP0026_05_L003	0.0207763892416442	30memhg19	True40
LP0026_07_L003	0.00751677390311261	30memhg19	True40
LP0026_08_L003	0.162133740299352	30memhg19	True40
LP0026_22_L003	0.0150146282313345	30memhg19	True40
LP0026_26_L004	0.0581040849474362	30memhg19	True40
LP0026_38_L004	0.0725763125954808	30memhg19	True40
LP0026_42_L004	0.113488113879172	30memhg19	True40
LP0027_26_L003	0.0560043497920035	30memhg19	True40
LP0027_35_L003	0.0516555731055271	30memhg19	True40
LP0027_39_L003	0.0222372260438046	30memhg19	True40
LP0028_01_L004	0.0350309424163324	30memhg19	True40
LP0020_01	0.011047919952427	30memhg19	TrueDI26830XA
LP0020_02	0.0113239858387727	30memhg19	TrueDI26830XA
LP0020_03	0.014409543014955	30memhg19	TrueDI26830XA
LP0020_04	0.00993237638398546	30memhg19	TrueDI26830XA
LP0020_05	0.0134205888331925	30memhg19	TrueDI26830XA
LP0020_06	0.00742821123811355	30memhg19	TrueDI26830XA
LP0020_07	0.0145979753665804	30memhg19	TrueDI26830XA
LP0020_08	0.00852525013798648	30memhg19	TrueDI26830XA
LP0025_01_L004	0.00503452721712789	30memhg19	TrueDI26830XA
LP0025_02_L004	0.020076875	30memhg19	TrueDI26830XA
LP0025_03_L003	0.0109884835791758	30memhg19	TrueDI26830XA
LP0025_04_L004	0.00793655887766855	30memhg19	TrueDI26830XA
LP0025_07_L004	0.013899375	30memhg19	TrueDI26830XA
LP0025_08_L004	0.0102278674489022	30memhg19	TrueDI26830XA
LP0029_02_L004	0.00612270203201177	30memhg19	TrueDI26830XA
LP0029_04_L003	0.0131406359126731	30memhg19	TrueDI26830XA
LP0029_05_L004	0.00963414995694314	30memhg19	TrueDI26830XA
LP0029_06_L003	0.00977458838895205	30memhg19	TrueDI26830XA
LP0030_03_L004	0.0117052414879356	30memhg19	TrueDI26830XA
LP0030_05_L004	0.00712361196330915	30memhg19	TrueDI26830XA
LP0025_05_L003	0.00894491346393262	30memhg19	TrueDI26830XA
LP0025_06_L003	0.00952652456073255	30memhg19	TrueDI26830XA
LP0025_10_L003	0.0421977985748143	30memhg19	TrueDI26830XA
LP0025_11_L003	0.0127892308205962	30memhg19	TrueDI26830XA
LP0025_12_L003	0.0120148362976754	30memhg19	TrueDI26830XA
LP0025_15_L003	0.0366631390264392	30memhg19	TrueDI26830XA
LP0025_17_L003	0.0158317683985077	30memhg19	TrueDI26830XA
LP0025_21_L004	0.0721620269253684	30memhg19	TrueDI26830XA
LP0025_24_L003	0.00742775474841292	30memhg19	TrueDI26830XA
LP0026_05_L003	0.016988125	30memhg19	TrueDI26830XA
LP0026_07_L003	0.00852866934365398	30memhg19	TrueDI26830XA
LP0026_08_L003	0.175594753083741	30memhg19	TrueDI26830XA
LP0026_22_L003	0.0222233564109404	30memhg19	TrueDI26830XA
LP0026_26_L004	0.107447629866567	30memhg19	TrueDI26830XA
LP0026_38_L004	0.0567415492157979	30memhg19	TrueDI26830XA
LP0026_42_L004	0.11452080668781	30memhg19	TrueDI26830XA
LP0027_26_L003	0.045630350374193	30memhg19	TrueDI26830XA
LP0027_35_L003	0.0529915218447779	30memhg19	TrueDI26830XA
LP0027_39_L003	0.029513610528315	30memhg19	TrueDI26830XA
LP0028_01_L004	0.0413518815920654	30memhg19	TrueDI26830XA
LP0020_01	0.0096432857347258	30memhg19decoy	False40
LP0020_02	0.0121621041712941	30memhg19decoy	False40
LP0020_03	0.0102260388023768	30memhg19decoy	False40
LP0020_04	0.0157056243647793	30memhg19decoy	False40
LP0020_05	0.0132928029333163	30memhg19decoy	False40
LP0020_06	0.0120216747150221	30memhg19decoy	False40
LP0020_07	0.0106247002899751	30memhg19decoy	False40
LP0020_08	0.012399181462223	30memhg19decoy	False40
LP0025_01_L004	0.0054262625782562	30memhg19decoy	False40
LP0025_02_L004	0.0110561623436265	30memhg19decoy	False40
LP0025_03_L003	0.0133065746642352	30memhg19decoy	False40
LP0025_04_L004	0.00992416090234882	30memhg19decoy	False40
LP0025_07_L004	0.0114636178712293	30memhg19decoy	False40
LP0025_08_L004	0.00852752923633401	30memhg19decoy	False40
LP0029_02_L004	0.0110212064945234	30memhg19decoy	False40
LP0029_04_L003	0.0113096345304334	30memhg19decoy	False40
LP0029_05_L004	0.0110664805188531	30memhg19decoy	False40
LP0029_06_L003	0.00812612701920613	30memhg19decoy	False40
LP0030_03_L004	0.0112086135867393	30memhg19decoy	False40
LP0030_05_L004	0.00859708125946293	30memhg19decoy	False40
LP0025_05_L003	0.012401454254587	30memhg19decoy	False40
LP0025_06_L003	0.013660207255107	30memhg19decoy	False40
LP0025_10_L003	0.03700154030043	30memhg19decoy	False40
LP0025_11_L003	0.0092164521664475	30memhg19decoy	False40
LP0025_12_L003	0.0075493135454917	30memhg19decoy	False40
LP0025_15_L003	0.0272966759066247	30memhg19decoy	False40
LP0025_17_L003	0.0128977549364081	30memhg19decoy	False40
LP0025_21_L004	0.0637412072592771	30memhg19decoy	False40
LP0025_24_L003	0.00842081778976544	30memhg19decoy	False40
LP0026_05_L003	0.020076875	30memhg19decoy	False40
LP0026_07_L003	0.00578762367445867	30memhg19decoy	False40
LP0026_08_L003	0.157474290465156	30memhg19decoy	False40
LP0026_22_L003	0.0235563448927799	30memhg19decoy	False40
LP0026_26_L004	0.0639390429513075	30memhg19decoy	False40
LP0026_38_L004	0.0705675976830832	30memhg19decoy	False40
LP0026_42_L004	0.119170057609529	30memhg19decoy	False40
LP0027_26_L003	0.0584431761714488	30memhg19decoy	False40
LP0027_35_L003	0.0502562161435235	30memhg19decoy	False40
LP0027_39_L003	0.0285348612489783	30memhg19decoy	False40
LP0028_01_L004	0.0409664642731658	30memhg19decoy	False40
LP0020_01	0.0061528009847982	30memhg19decoy	FalseDI26830XA
LP0020_02	0.013899375	30memhg19decoy	FalseDI26830XA
LP0020_03	0.0110048237050469	30memhg19decoy	FalseDI26830XA
LP0020_04	0.0113239858387728	30memhg19decoy	FalseDI26830XA
LP0020_05	0.0123366013696261	30memhg19decoy	FalseDI26830XA
LP0020_06	0.00896897346002449	30memhg19decoy	FalseDI26830XA
LP0020_07	0.012620077113081	30memhg19decoy	FalseDI26830XA
LP0020_08	0.00772187500000001	30memhg19decoy	FalseDI26830XA
LP0025_01_L004	0.00772187500000001	30memhg19decoy	FalseDI26830XA
LP0025_02_L004	0.0117594588453383	30memhg19decoy	FalseDI26830XA
LP0025_03_L003	0.0133857810301503	30memhg19decoy	FalseDI26830XA
LP0025_04_L004	0.0103086109383955	30memhg19decoy	FalseDI26830XA
LP0025_07_L004	0.0099186928493273	30memhg19decoy	FalseDI26830XA
LP0025_08_L004	0.00932407933940496	30memhg19decoy	FalseDI26830XA
LP0029_02_L004	0.0103008884847182	30memhg19decoy	FalseDI26830XA
LP0029_04_L003	0.01200630081896	30memhg19decoy	FalseDI26830XA
LP0029_05_L004	0.0106291503424686	30memhg19decoy	FalseDI26830XA
LP0029_06_L003	0.00825123129081366	30memhg19decoy	FalseDI26830XA
LP0030_03_L004	0.0106291503424686	30memhg19decoy	FalseDI26830XA
LP0030_05_L004	0.00472868747108536	30memhg19decoy	FalseDI26830XA
LP0025_05_L003	0.0106143337687847	30memhg19decoy	FalseDI26830XA
LP0025_06_L003	0.0159960322509946	30memhg19decoy	FalseDI26830XA
LP0025_10_L003	0.0331970698302561	30memhg19decoy	FalseDI26830XA
LP0025_11_L003	0.00712270255197295	30memhg19decoy	FalseDI26830XA
LP0025_12_L003	0.0131622722159165	30memhg19decoy	FalseDI26830XA
LP0025_15_L003	0.0435358857825648	30memhg19decoy	FalseDI26830XA
LP0025_17_L003	0.0149261222327174	30memhg19decoy	FalseDI26830XA
LP0025_21_L004	0.0681066383248714	30memhg19decoy	FalseDI26830XA
LP0025_24_L003	0.00533183947035588	30memhg19decoy	FalseDI26830XA
