sampleID	dip_depth	ref_genome	settings
LP0025_17_L003	-1.65	30memhg38	FalseDI26830XA
LP0026_22_L003	0.35	30memhg38	FalseDI26830XA
LP0025_05_L003	-0.52	30memhg38	FalseDI26830XA
LP0027_39_L003	-0.15	30memhg38	FalseDI26830XA
LP0025_03_L003	0.89	30memhg38	FalseDI26830XA
LP0020_07	0.12	30memhg38	FalseDI26830XA
LP0026_05_L003	0.45	30memhg38	FalseDI26830XA
LP0025_01_L004	0.49	30memhg38	FalseDI26830XA
LP0025_21_L004	-0.02	30memhg38	FalseDI26830XA
LP0027_26_L003	0.25	30memhg38	FalseDI26830XA
LP0020_08	-0.33	30memhg38	FalseDI26830XA
LP0027_35_L003	0.49	30memhg38	FalseDI26830XA
LP0026_42_L004	1.38	30memhg38	FalseDI26830XA
LP0026_38_L004	1.44	30memhg38	FalseDI26830XA
LP0025_02_L004	-0.25	30memhg38	FalseDI26830XA
LP0026_08_L003	-0.01	30memhg38	FalseDI26830XA
LP0025_10_L003	-0.53	30memhg38	FalseDI26830XA
LP0029_02_L004	-1.25	30memhg38	FalseDI26830XA
LP0020_02	0.85	30memhg38	FalseDI26830XA
LP0029_04_L003	-2.06	30memhg38	FalseDI26830XA
LP0020_05	1.43	30memhg38	FalseDI26830XA
LP0026_26_L004	0.18	30memhg38	FalseDI26830XA
LP0025_15_L003	-0.26	30memhg38	FalseDI26830XA
LP0029_06_L003	-1.59	30memhg38	FalseDI26830XA
LP0025_24_L003	0.33	30memhg38	FalseDI26830XA
LP0025_04_L004	0.7	30memhg38	FalseDI26830XA
LP0026_07_L003	0.18	30memhg38	FalseDI26830XA
LP0029_05_L004	-0.94	30memhg38	FalseDI26830XA
LP0020_01	-0.25	30memhg38	FalseDI26830XA
LP0025_08_L004	0.42	30memhg38	FalseDI26830XA
LP0020_04	-0.01	30memhg38	FalseDI26830XA
LP0028_01_L004	-0.5	30memhg38	FalseDI26830XA
LP0025_11_L003	1.45	30memhg38	True40
LP0025_06_L003	-0.06	30memhg38	True40
LP0030_05_L004	0.35	30memhg38	True40
LP0030_03_L004	-0.82	30memhg38	True40
LP0020_03	-0.22	30memhg38	True40
LP0020_06	1.56	30memhg38	True40
LP0025_07_L004	0.63	30memhg38	True40
LP0025_12_L003	-1.0	30memhg38	True40
LP0025_17_L003	-1.76	30memhg38	True40
LP0026_22_L003	0.24	30memhg38	True40
LP0025_05_L003	-0.46	30memhg38	True40
LP0027_39_L003	-0.33	30memhg38	True40
LP0025_03_L003	0.84	30memhg38	True40
LP0020_07	0.5	30memhg38	True40
LP0026_05_L003	1.17	30memhg38	True40
LP0025_01_L004	0.77	30memhg38	True40
LP0025_21_L004	-0.01	30memhg38	True40
LP0027_26_L003	0.2	30memhg38	True40
LP0020_08	-0.66	30memhg38	True40
LP0027_35_L003	1.02	30memhg38	True40
LP0026_42_L004	1.28	30memhg38	True40
LP0026_38_L004	1.96	30memhg38	True40
LP0025_02_L004	-0.25	30memhg38	True40
LP0026_08_L003	0.01	30memhg38	True40
LP0025_10_L003	-0.45	30memhg38	True40
LP0029_02_L004	-1.42	30memhg38	True40
LP0020_02	0.67	30memhg38	True40
LP0029_04_L003	-2.39	30memhg38	True40
LP0020_05	0.97	30memhg38	True40
LP0026_26_L004	0.41	30memhg38	True40
LP0025_15_L003	-0.21	30memhg38	True40
LP0029_06_L003	-1.23	30memhg38	True40
LP0025_24_L003	0.14	30memhg38	True40
LP0025_04_L004	1.02	30memhg38	True40
LP0026_07_L003	-0.14	30memhg38	True40
LP0029_05_L004	-1.11	30memhg38	True40
LP0020_01	0.33	30memhg38	True40
LP0025_08_L004	0.52	30memhg38	True40
LP0020_04	-0.05	30memhg38	True40
LP0028_01_L004	-0.95	30memhg38	True40
LP0025_11_L003	2.01	30memhg38	TrueDI26830XA
LP0025_06_L003	-0.29	30memhg38	TrueDI26830XA
LP0030_05_L004	0.27	30memhg38	TrueDI26830XA
LP0030_03_L004	-0.55	30memhg38	TrueDI26830XA
LP0020_03	-0.12	30memhg38	TrueDI26830XA
LP0020_06	1.71	30memhg38	TrueDI26830XA
LP0025_07_L004	1.17	30memhg38	TrueDI26830XA
LP0025_12_L003	-1.47	30memhg38	TrueDI26830XA
LP0025_17_L003	-2.06	30memhg38	TrueDI26830XA
LP0026_22_L003	0.47	30memhg38	TrueDI26830XA
LP0025_05_L003	-0.85	30memhg38	TrueDI26830XA
LP0027_39_L003	-0.1	30memhg38	TrueDI26830XA
LP0025_03_L003	1.08	30memhg38	TrueDI26830XA
LP0020_07	0.29	30memhg38	TrueDI26830XA
LP0026_05_L003	0.78	30memhg38	TrueDI26830XA
LP0025_01_L004	0.72	30memhg38	TrueDI26830XA
LP0025_21_L004	-0.82	30memhg38	TrueDI26830XA
LP0027_26_L003	0.81	30memhg38	TrueDI26830XA
LP0020_08	-0.87	30memhg38	TrueDI26830XA
LP0027_35_L003	0.95	30memhg38	TrueDI26830XA
LP0026_42_L004	2.01	30memhg38	TrueDI26830XA
LP0026_38_L004	1.68	30memhg38	TrueDI26830XA
LP0025_02_L004	-0.06	30memhg38	TrueDI26830XA
LP0026_08_L003	0.34	30memhg38	TrueDI26830XA
LP0025_10_L003	-0.65	30memhg38	TrueDI26830XA
LP0029_02_L004	-1.38	30memhg38	TrueDI26830XA
LP0020_02	0.47	30memhg38	TrueDI26830XA
LP0029_04_L003	-2.05	30memhg38	TrueDI26830XA
LP0020_05	0.69	30memhg38	TrueDI26830XA
LP0026_26_L004	0.36	30memhg38	TrueDI26830XA
LP0025_15_L003	-0.09	30memhg38	TrueDI26830XA
LP0029_06_L003	-1.71	30memhg38	TrueDI26830XA
LP0025_24_L003	0.23	30memhg38	TrueDI26830XA
LP0025_04_L004	0.65	30memhg38	TrueDI26830XA
LP0026_07_L003	-0.26	30memhg38	TrueDI26830XA
LP0029_05_L004	-1.15	30memhg38	TrueDI26830XA
LP0020_01	0.19	30memhg38	TrueDI26830XA
LP0025_08_L004	0.43	30memhg38	TrueDI26830XA
LP0020_04	0.22	30memhg38	TrueDI26830XA
LP0028_01_L004	-0.88	30memhg38	TrueDI26830XA
LP0025_11_L003	0.82	30memhg38noalt	False40
LP0025_06_L003	-0.09	30memhg38noalt	False40
LP0030_05_L004	0.11	30memhg38noalt	False40
LP0030_03_L004	-0.84	30memhg38noalt	False40
LP0020_03	0.03	30memhg38noalt	False40
LP0020_06	2.08	30memhg38noalt	False40
LP0025_07_L004	0.8	30memhg38noalt	False40
LP0025_12_L003	-1.21	30memhg38noalt	False40
LP0025_17_L003	-1.83	30memhg38noalt	False40
LP0026_22_L003	0.31	30memhg38noalt	False40
LP0025_05_L003	-0.29	30memhg38noalt	False40
LP0027_39_L003	-0.19	30memhg38noalt	False40
LP0025_03_L003	0.42	30memhg38noalt	False40
LP0020_07	0.13	30memhg38noalt	False40
LP0026_05_L003	0.39	30memhg38noalt	False40
LP0025_01_L004	0.53	30memhg38noalt	False40
LP0025_21_L004	0.23	30memhg38noalt	False40
LP0027_26_L003	0.45	30memhg38noalt	False40
LP0020_08	-0.22	30memhg38noalt	False40
LP0027_35_L003	0.61	30memhg38noalt	False40
LP0026_42_L004	1.31	30memhg38noalt	False40
LP0026_38_L004	1.73	30memhg38noalt	False40
LP0025_02_L004	-0.11	30memhg38noalt	False40
LP0026_08_L003	0.25	30memhg38noalt	False40
LP0025_10_L003	-0.4	30memhg38noalt	False40
LP0029_02_L004	-1.27	30memhg38noalt	False40
LP0020_02	1.04	30memhg38noalt	False40
LP0029_04_L003	-2.03	30memhg38noalt	False40
LP0020_05	1.16	30memhg38noalt	False40
LP0026_26_L004	0.4	30memhg38noalt	False40
LP0025_15_L003	0.02	30memhg38noalt	False40
LP0029_06_L003	-1.48	30memhg38noalt	False40
LP0025_24_L003	0.43	30memhg38noalt	False40
LP0025_04_L004	0.79	30memhg38noalt	False40
LP0026_07_L003	0.28	30memhg38noalt	False40
LP0029_05_L004	-0.84	30memhg38noalt	False40
LP0020_01	-0.29	30memhg38noalt	False40
LP0025_08_L004	0.0	30memhg38noalt	False40
LP0020_04.sortByCoord	-0.08	30memhg38noalt	False40
LP0028_01_L004	-0.72	30memhg38noalt	False40
LP0025_11_L003	1.07	30memhg38noalt	FalseDI26830XA
LP0025_06_L003	-0.09	30memhg38noalt	FalseDI26830XA
LP0030_05_L004	0.09	30memhg38noalt	FalseDI26830XA
LP0030_03_L004	-1.06	30memhg38noalt	FalseDI26830XA
LP0020_03	-0.13	30memhg38noalt	FalseDI26830XA
LP0020_06	2.32	30memhg38noalt	FalseDI26830XA
LP0025_07_L004	0.73	30memhg38noalt	FalseDI26830XA
LP0025_12_L003	-1.21	30memhg38noalt	FalseDI26830XA
LP0025_17_L003	-1.99	30memhg38noalt	FalseDI26830XA
LP0026_22_L003	0.28	30memhg38noalt	FalseDI26830XA
LP0025_05_L003	-0.39	30memhg38noalt	FalseDI26830XA
LP0027_39_L003	-0.29	30memhg38noalt	FalseDI26830XA
LP0025_03_L003	0.64	30memhg38noalt	FalseDI26830XA
LP0020_07	0.06	30memhg38noalt	FalseDI26830XA
LP0026_05_L003	0.25	30memhg38noalt	FalseDI26830XA
LP0025_01_L004	0.59	30memhg38noalt	FalseDI26830XA
LP0025_21_L004	0.14	30memhg38noalt	FalseDI26830XA
LP0027_26_L003	0.35	30memhg38noalt	FalseDI26830XA
LP0020_08	-0.26	30memhg38noalt	FalseDI26830XA
LP0027_35_L003	0.62	30memhg38noalt	FalseDI26830XA
LP0026_42_L004	1.3	30memhg38noalt	FalseDI26830XA
LP0026_38_L004	1.66	30memhg38noalt	FalseDI26830XA
LP0025_02_L004	-0.08	30memhg38noalt	FalseDI26830XA
LP0026_08_L003	0.16	30memhg38noalt	FalseDI26830XA
LP0025_10_L003	-0.38	30memhg38noalt	FalseDI26830XA
LP0029_02_L004	-1.24	30memhg38noalt	FalseDI26830XA
LP0020_02	0.87	30memhg38noalt	FalseDI26830XA
LP0029_04_L003	-2.04	30memhg38noalt	FalseDI26830XA
LP0020_05	1.07	30memhg38noalt	FalseDI26830XA
LP0026_26_L004	0.25	30memhg38noalt	FalseDI26830XA
LP0025_15_L003	0.01	30memhg38noalt	FalseDI26830XA
LP0029_06_L003	-1.35	30memhg38noalt	FalseDI26830XA
LP0025_24_L003	0.56	30memhg38noalt	FalseDI26830XA
LP0025_04_L004	0.83	30memhg38noalt	FalseDI26830XA
LP0026_07_L003	0.1	30memhg38noalt	FalseDI26830XA
LP0029_05_L004	-0.92	30memhg38noalt	FalseDI26830XA
LP0020_01	-0.29	30memhg38noalt	FalseDI26830XA
LP0025_08_L004	-0.01	30memhg38noalt	FalseDI26830XA
LP0020_04	0.16	30memhg38noalt	FalseDI26830XA
LP0028_01_L004	-0.68	30memhg38noalt	FalseDI26830XA
LP0025_11_L003	1.47	30memhg38noalt	True40
LP0025_06_L003	0.15	30memhg38noalt	True40
LP0030_05_L004	0.4	30memhg38noalt	True40
LP0030_03_L004	-0.73	30memhg38noalt	True40
LP0020_03	-0.15	30memhg38noalt	True40
LP0020_06	2.26	30memhg38noalt	True40
LP0025_07_L004	0.81	30memhg38noalt	True40
LP0025_12_L003	-0.97	30memhg38noalt	True40
LP0025_17_L003	-1.85	30memhg38noalt	True40
LP0026_22_L003	0.51	30memhg38noalt	True40
LP0025_05_L003	-0.35	30memhg38noalt	True40
LP0027_39_L003	-0.07	30memhg38noalt	True40
LP0025_03_L003	0.47	30memhg38noalt	True40
LP0020_07	0.64	30memhg38noalt	True40
LP0026_05_L003	0.82	30memhg38noalt	True40
LP0025_01_L004	0.83	30memhg38noalt	True40
LP0025_21_L004	0.29	30memhg38noalt	True40
LP0027_26_L003	0.72	30memhg38noalt	True40
LP0020_08	-0.41	30memhg38noalt	True40
LP0027_35_L003	1.05	30memhg38noalt	True40
LP0026_42_L004	1.55	30memhg38noalt	True40
LP0026_38_L004	1.86	30memhg38noalt	True40
LP0025_02_L004	-0.11	30memhg38noalt	True40
LP0026_08_L003	0.35	30memhg38noalt	True40
LP0025_10_L003	-0.35	30memhg38noalt	True40
LP0029_02_L004	-1.04	30memhg38noalt	True40
LP0020_02	0.77	30memhg38noalt	True40
LP0029_04_L003	-2.05	30memhg38noalt	True40
LP0020_05	0.55	30memhg38noalt	True40
LP0026_26_L004	0.2	30memhg38noalt	True40
LP0025_15_L003	0.14	30memhg38noalt	True40
LP0029_06_L003	-1.59	30memhg38noalt	True40
LP0025_24_L003	0.27	30memhg38noalt	True40
LP0025_04_L004	0.73	30memhg38noalt	True40
LP0026_07_L003	0.17	30memhg38noalt	True40
LP0029_05_L004	-0.97	30memhg38noalt	True40
LP0020_01	-0.45	30memhg38noalt	True40
LP0025_08_L004	-0.54	30memhg38noalt	True40
LP0020_04	0.58	30memhg38noalt	True40
LP0028_01_L004	-0.8	30memhg38noalt	True40
LP0025_11_L003	1.27	30memhg38noalt	TrueDI26830XA
LP0025_06_L003	0.01	30memhg38noalt	TrueDI26830XA
LP0030_05_L004	0.31	30memhg38noalt	TrueDI26830XA
LP0030_03_L004	-0.5	30memhg38noalt	TrueDI26830XA
LP0020_03	-0.63	30memhg38noalt	TrueDI26830XA
LP0020_06	1.75	30memhg38noalt	TrueDI26830XA
LP0025_07_L004	0.79	30memhg38noalt	TrueDI26830XA
LP0025_12_L003	-1.48	30memhg38noalt	TrueDI26830XA
LP0025_17_L003	-2.15	30memhg38noalt	TrueDI26830XA
LP0026_22_L003	0.87	30memhg38noalt	TrueDI26830XA
LP0025_05_L003	-0.45	30memhg38noalt	TrueDI26830XA
LP0027_39_L003	-0.45	30memhg38noalt	TrueDI26830XA
LP0025_03_L003	0.69	30memhg38noalt	TrueDI26830XA
LP0020_07	0.25	30memhg38noalt	TrueDI26830XA
LP0026_05_L003	0.34	30memhg38noalt	TrueDI26830XA
LP0025_01_L004	1.15	30memhg38noalt	TrueDI26830XA
LP0025_21_L004	0.13	30memhg38noalt	TrueDI26830XA
LP0027_26_L003	0.74	30memhg38noalt	TrueDI26830XA
LP0020_08	-0.63	30memhg38noalt	TrueDI26830XA
LP0027_35_L003	1.04	30memhg38noalt	TrueDI26830XA
LP0026_42_L004	1.3	30memhg38noalt	TrueDI26830XA
LP0026_38_L004	2.16	30memhg38noalt	TrueDI26830XA
LP0025_02_L004	-0.02	30memhg38noalt	TrueDI26830XA
LP0026_08_L003	0.13	30memhg38noalt	TrueDI26830XA
LP0025_10_L003	-0.41	30memhg38noalt	TrueDI26830XA
LP0029_02_L004	-1.14	30memhg38noalt	TrueDI26830XA
LP0020_02	0.57	30memhg38noalt	TrueDI26830XA
LP0029_04_L003	-2.08	30memhg38noalt	TrueDI26830XA
LP0020_05	0.27	30memhg38noalt	TrueDI26830XA
LP0026_26_L004	0.33	30memhg38noalt	TrueDI26830XA
LP0025_15_L003	-0.23	30memhg38noalt	TrueDI26830XA
LP0029_06_L003	-1.59	30memhg38noalt	TrueDI26830XA
LP0025_24_L003	0.42	30memhg38noalt	TrueDI26830XA
LP0025_04_L004	0.95	30memhg38noalt	TrueDI26830XA
LP0026_07_L003	0.03	30memhg38noalt	TrueDI26830XA
LP0029_05_L004	-0.9	30memhg38noalt	TrueDI26830XA
LP0020_01	-0.28	30memhg38noalt	TrueDI26830XA
LP0025_08_L004	-0.34	30memhg38noalt	TrueDI26830XA
LP0020_04	1.36	30memhg38noalt	TrueDI26830XA
LP0028_01_L004	-0.59	30memhg38noalt	TrueDI26830XA
